1521973608774,$GPGSV,3,1,11,01,00,000,,05,21,226,,06,00,000,,07,15,088,*7F
1521973608775,$GPGSV,3,2,11,08,00,000,,09,00,000,,11,07,061,,12,00,000,*7A
1521973608775,$GPGSV,3,3,11,13,63,314,,15,30,312,,17,46,142,*4C
1521973608775,$GLGSV,3,1,11,10,28,040,,02,14,327,,22,00,000,,09,00,000,*60
1521973608776,$GLGSV,3,2,11,12,18,282,,01,51,267,,20,24,063,,19,00,000,*69
1521973608776,$GLGSV,3,3,11,21,26,122,,07,00,000,,08,34,199,*5A
1521973608777,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521973608777,$GPVTG,,T,,M,,N,,K,N*2C
1521973608778,$GPRMC,,V,,,,,,,,,,N*53
1521973608778,$GPGGA,,,,,,0,,,,,,,,*66
1521973609777,$GPGSV,3,1,11,01,00,000,,05,21,226,,06,00,000,,07,15,088,*7F
1521973609780,$GPGSV,3,2,11,08,00,000,,09,00,000,,11,07,061,,12,00,000,*7A
1521973609781,$GPGSV,3,3,11,13,63,314,,15,30,312,,17,46,142,*4C
1521973609782,$GLGSV,3,1,11,10,28,040,,02,14,327,,22,00,000,,09,00,000,*60
1521973609784,$GLGSV,3,2,11,12,18,282,,01,51,267,,20,24,063,,19,00,000,*69
1521973609785,$GLGSV,3,3,11,21,26,122,,07,00,000,,08,34,199,*5A
1521973609787,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521973609790,$GPVTG,,T,,M,,N,,K,N*2C
1521973609792,$GPRMC,,V,,,,,,,,,,N*53
1521973609795,$GPGGA,,,,,,0,,,,,,,,*66
1521973610776,$GPGSV,3,1,11,01,00,000,,05,21,226,,06,00,000,,07,15,088,*7F
1521973610777,$GPGSV,3,2,11,08,00,000,,09,00,000,,11,07,061,,12,00,000,*7A
1521973610779,$GPGSV,3,3,11,13,63,314,,15,30,312,,17,46,142,*4C
1521973610781,$GLGSV,3,1,11,10,28,040,,02,14,327,,22,00,000,,09,00,000,*60
1521973610782,$GLGSV,3,2,11,12,18,282,,01,51,267,,20,24,063,,19,00,000,*69
1521973610783,$GLGSV,3,3,11,21,26,122,,07,00,000,,08,34,199,*5A
1521973610785,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521973610786,$GPVTG,,T,,M,,N,,K,N*2C
1521973610787,$GPRMC,,V,,,,,,,,,,N*53
1521973610789,$GPGGA,,,,,,0,,,,,,,,*66
1521973611776,$GPGSV,3,1,11,01,00,000,,05,21,226,,06,00,000,,07,15,088,*7F
1521973611777,$GPGSV,3,2,11,08,00,000,,09,00,000,,11,07,061,,12,00,000,*7A
1521973611778,$GPGSV,3,3,11,13,63,314,,15,30,312,,17,46,142,*4C
1521973611779,$GLGSV,3,1,11,10,28,040,,02,14,327,,22,00,000,,09,00,000,*60
1521973611780,$GLGSV,3,2,11,12,18,282,,01,51,267,,20,24,063,,19,00,000,*69
1521973611781,$GLGSV,3,3,11,21,26,122,,07,00,000,,08,34,199,*5A
1521973611782,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521973611783,$GPVTG,,T,,M,,N,,K,N*2C
1521973611784,$GPRMC,,V,,,,,,,,,,N*53
1521973611784,$GPGGA,,,,,,0,,,,,,,,*66
1521973612777,$GPGSV,3,1,11,01,00,000,,05,21,226,,06,00,000,,07,15,088,*7F
1521973612777,$GPGSV,3,2,11,08,00,000,,09,00,000,,11,07,061,,12,00,000,*7A
1521973612778,$GPGSV,3,3,11,13,63,314,,15,30,312,,17,46,142,*4C
1521973612780,$GLGSV,3,1,11,10,28,040,,02,14,327,,22,00,000,,09,00,000,*60
