system_time,#gps,#glonass,maxGPS_Cn0,maxGLONASS_Cn0,isGPSfix
1521977303304,9,10,15.899999618530273,0.0,false
1521977304307,9,10,15.899999618530273,0.0,false
1521977305304,9,10,15.899999618530273,0.0,false
1521977306307,9,10,15.899999618530273,0.0,false
1521977307306,9,10,15.899999618530273,0.0,false
1521977308305,9,10,15.899999618530273,0.0,false
1521977309304,9,10,15.899999618530273,0.0,false
1521977310305,9,10,15.899999618530273,0.0,false
1521977311304,9,10,15.899999618530273,0.0,false
1521977312306,9,10,15.899999618530273,0.0,false
1521977313307,9,10,15.899999618530273,0.0,false
1521977314305,9,10,15.899999618530273,0.0,false
1521977315304,9,10,15.899999618530273,0.0,false
1521977316305,9,10,15.899999618530273,0.0,false
1521977317304,9,10,15.899999618530273,0.0,false
1521977318307,9,10,15.899999618530273,0.0,false
1521977319304,9,10,15.899999618530273,0.0,false
1521977320303,9,10,15.899999618530273,0.0,false
1521977321303,9,10,15.899999618530273,0.0,false
1521977322305,9,10,15.899999618530273,0.0,false
1521977323306,9,10,15.899999618530273,0.0,false
1521977324304,9,10,15.899999618530273,0.0,false
1521977325303,9,10,15.899999618530273,0.0,false
1521977326305,9,10,15.899999618530273,0.0,false
1521977327306,9,10,15.899999618530273,0.0,false
1521977328305,9,10,15.899999618530273,0.0,false
1521977329304,9,10,15.899999618530273,0.0,false
1521977330304,9,10,15.899999618530273,0.0,false
1521977331304,9,10,15.899999618530273,0.0,false
1521977332305,9,10,15.899999618530273,0.0,false
1521977333303,9,10,15.899999618530273,0.0,false
1521977334303,9,10,15.899999618530273,0.0,false
1521977335307,9,10,15.899999618530273,0.0,false
1521977336307,9,10,15.899999618530273,0.0,false
1521977337306,9,10,15.899999618530273,0.0,false
1521977338307,9,10,15.899999618530273,0.0,false
1521977339305,9,10,15.899999618530273,0.0,false
1521977340306,9,10,15.899999618530273,0.0,false
1521977341305,9,10,15.899999618530273,0.0,false
1521977342304,9,10,15.899999618530273,0.0,false
1521977343304,9,10,15.899999618530273,0.0,false
1521977344305,9,10,15.899999618530273,0.0,false
1521977345316,9,10,15.899999618530273,0.0,false
1521977346304,9,10,15.899999618530273,0.0,false
1521977347308,9,10,15.899999618530273,0.0,false
1521977348306,9,10,15.899999618530273,0.0,false
1521977349306,9,10,15.899999618530273,0.0,false
1521977350306,9,10,15.899999618530273,0.0,false
1521977351306,9,10,15.899999618530273,0.0,false
1521977352304,9,10,15.899999618530273,0.0,false
1521977353306,9,10,15.899999618530273,0.0,false
1521977354309,9,10,15.899999618530273,0.0,false
1521977355305,9,10,15.899999618530273,0.0,false
1521977356303,8,10,0.0,0.0,false
1521977357304,8,10,0.0,0.0,false
1521977358306,9,10,0.0,0.0,false
1521977359305,9,10,0.0,0.0,false
1521977360306,9,10,0.0,0.0,false
1521977361305,9,10,0.0,0.0,false
1521977362304,9,10,0.0,0.0,false
1521977363308,9,10,0.0,0.0,false
1521977364304,9,10,0.0,0.0,false
1521977365305,9,10,0.0,0.0,false
1521977366305,9,10,0.0,0.0,false
1521977367306,9,10,0.0,0.0,false
1521977368304,9,10,0.0,0.0,false
1521977369304,9,10,0.0,0.0,false
1521977370304,9,10,0.0,0.0,false
1521977371307,9,10,0.0,0.0,false
1521977372303,9,10,0.0,0.0,false
1521977373308,9,10,0.0,0.0,false
1521977374303,9,10,0.0,0.0,false
1521977375303,9,10,0.0,0.0,false
1521977376305,9,10,0.0,0.0,false
1521977377303,9,10,0.0,0.0,false
1521977378303,9,10,0.0,0.0,false
1521977379308,9,10,0.0,0.0,false
1521977380305,9,10,0.0,0.0,false
1521977381304,9,10,0.0,0.0,false
1521977382305,9,10,0.0,0.0,false
1521977383304,9,10,0.0,0.0,false
1521977384303,9,10,0.0,0.0,false
1521977385305,9,10,0.0,0.0,false
1521977386305,9,10,0.0,0.0,false
1521977387308,9,10,0.0,0.0,false
1521977388304,9,10,0.0,0.0,false
1521977389303,9,10,0.0,0.0,false
1521977390306,9,10,0.0,0.0,false
1521977391305,9,10,0.0,0.0,false
1521977392307,9,10,0.0,0.0,false
1521977393304,9,10,0.0,0.0,false
1521977394303,9,10,0.0,0.0,false
1521977395304,9,10,0.0,0.0,false
1521977396310,9,10,0.0,0.0,false
1521977397306,9,10,0.0,0.0,false
1521977398307,9,10,0.0,0.0,false
1521977399305,9,10,0.0,0.0,false
1521977400309,9,10,0.0,0.0,false
1521977401305,9,10,0.0,0.0,false
1521977402304,9,10,0.0,0.0,false
1521977403304,9,10,0.0,0.0,false
1521977404304,9,10,0.0,0.0,false
1521977405307,9,10,0.0,0.0,false
1521977406305,9,10,0.0,0.0,false
1521977407304,9,10,0.0,0.0,false
1521977408303,9,10,0.0,0.0,false
1521977409306,9,10,0.0,0.0,false
1521977410307,9,10,0.0,0.0,false
1521977411304,9,10,0.0,0.0,false
1521977412308,9,10,0.0,0.0,false
1521977413306,9,10,0.0,0.0,false
1521977414305,9,10,0.0,0.0,false
1521977415315,9,10,0.0,0.0,false
1521977416304,9,10,0.0,23.200000762939453,false
1521977417306,9,10,0.0,23.200000762939453,false
1521977418307,10,10,25.100000381469727,24.0,false
1521977419305,10,10,25.299999237060547,24.0,false
1521977420305,10,10,29.799999237060547,24.0,false
1521977421304,10,10,30.899999618530273,24.0,false
1521977421781,10,10,30.899999618530273,24.0,false
1521977423311,10,10,31.299999237060547,24.0,false
1521977424308,10,10,28.600000381469727,24.0,false
1521977425305,11,10,29.100000381469727,24.0,false
1521977426308,11,10,28.700000762939453,25.799999237060547,false
1521977427307,11,10,31.100000381469727,27.100000381469727,false
1521977427695,13,10,32.79999923706055,25.200000762939453,true
1521977428706,13,10,33.099998474121094,23.899999618530273,true
1521977429716,13,10,27.0,19.5,true
1521977430720,13,10,26.0,19.5,true
1521977431716,13,10,28.5,19.899999618530273,true
1521977432719,13,10,32.29999923706055,19.5,true
1521977433708,13,10,26.899999618530273,19.5,true
1521977434701,13,10,25.600000381469727,19.5,true
1521977435712,13,10,24.399999618530273,19.5,true
1521977436712,13,10,23.100000381469727,19.5,true
1521977437697,13,10,23.100000381469727,19.5,true
1521977438698,13,10,21.700000762939453,19.5,true
1521977439706,13,10,25.600000381469727,19.5,true
1521977440705,13,10,24.5,19.5,true
1521977441697,13,10,23.100000381469727,19.5,true
1521977442692,13,10,24.600000381469727,19.5,true
1521977443693,13,10,21.700000762939453,19.5,true
1521977444697,13,10,19.5,19.5,true
1521977445701,13,10,21.0,19.5,true
1521977446707,13,10,20.200000762939453,19.5,true
1521977447700,13,10,19.100000381469727,19.5,true
1521977448699,13,10,19.200000762939453,19.5,true
1521977449699,13,10,24.899999618530273,19.5,true
1521977450711,13,10,26.5,16.799999237060547,true
1521977451708,13,10,27.5,16.799999237060547,true
1521977452711,13,9,30.200000762939453,19.5,true
1521977453716,13,10,30.399999618530273,27.5,true
1521977454716,13,10,30.899999618530273,25.899999618530273,true
1521977455719,13,10,30.299999237060547,25.899999618530273,true
1521977456717,13,10,30.200000762939453,27.5,true
1521977457707,13,10,32.400001525878906,28.600000381469727,true
1521977458715,13,10,33.099998474121094,27.0,true
1521977459728,13,10,32.5,32.70000076293945,true
1521977460715,13,10,33.20000076293945,33.599998474121094,true
1521977461710,13,10,33.599998474121094,32.70000076293945,true
1521977462716,13,10,34.5,33.29999923706055,true
1521977463709,13,10,32.70000076293945,31.600000381469727,true
1521977464710,13,10,34.099998474121094,27.399999618530273,true
1521977465723,13,10,34.79999923706055,25.0,true
1521977466720,13,10,33.79999923706055,25.600000381469727,true
1521977467714,13,10,34.70000076293945,25.600000381469727,true
1521977468701,11,10,33.5,31.299999237060547,true
1521977469714,12,8,34.099998474121094,30.899999618530273,true
1521977470715,13,10,34.900001525878906,28.399999618530273,true
1521977471720,13,10,34.5,29.0,true
1521977472704,11,10,35.79999923706055,26.299999237060547,true
1521977473700,12,10,33.79999923706055,29.899999618530273,true
1521977474705,11,10,31.799999237060547,31.299999237060547,true
1521977475714,13,9,33.5,31.399999618530273,true
1521977477706,12,10,32.70000076293945,34.599998474121094,true
1521977479714,12,10,31.200000762939453,32.29999923706055,true
1521977480718,11,10,30.0,30.5,true
1521977481700,12,10,35.0,33.599998474121094,true
1521977482710,13,10,35.5,36.0,true
1521977483727,12,9,35.900001525878906,37.5,true
1521977484716,12,9,34.5,36.0,true
1521977485722,11,9,34.0,36.400001525878906,true
1521977486720,10,9,35.20000076293945,31.399999618530273,true
1521977487725,11,8,29.299999237060547,30.100000381469727,true
1521977489714,13,7,33.599998474121094,0.0,true
1521977490718,12,10,33.70000076293945,24.0,true
1521977491703,10,10,32.099998474121094,28.799999237060547,true
1521977492707,13,8,30.200000762939453,27.799999237060547,true
1521977494703,11,10,37.79999923706055,21.600000381469727,true
1521977495725,13,8,37.0,27.0,true
1521977496715,8,8,29.399999618530273,20.600000381469727,true
1521977497715,12,9,29.700000762939453,0.0,true
1521977498704,12,10,32.0,0.0,true
1521977499708,12,10,33.900001525878906,0.0,true
1521977500695,12,10,31.299999237060547,26.100000381469727,true
1521977501710,13,9,34.70000076293945,0.0,true
1521977502713,11,10,36.400001525878906,0.0,true
1521977503715,12,10,32.5,22.200000762939453,true
1521977504707,12,8,33.29999923706055,0.0,true
1521977505711,11,10,35.400001525878906,24.899999618530273,true
1521977506716,12,10,35.099998474121094,28.899999618530273,true
1521977508711,13,10,36.5,23.799999237060547,true
1521977509717,11,7,35.5,29.399999618530273,true
1521977510733,11,10,35.599998474121094,29.200000762939453,true
1521977511730,13,8,34.5,21.399999618530273,true
1521977512702,12,10,36.599998474121094,26.299999237060547,true
1521977514719,12,9,35.900001525878906,22.399999618530273,true
1521977515721,11,10,34.0,26.399999618530273,true
1521977516709,13,9,33.099998474121094,26.700000762939453,true
1521977517716,11,8,35.29999923706055,23.5,true
1521977518707,13,8,36.70000076293945,24.5,true
1521977519706,12,10,36.900001525878906,27.600000381469727,true
1521977520720,13,10,38.099998474121094,32.400001525878906,true
1521977522728,12,9,32.0,0.0,true
1521977523715,13,10,34.599998474121094,0.0,true
1521977524706,13,10,36.400001525878906,24.299999237060547,true
1521977526718,13,10,35.20000076293945,22.0,true
1521977527723,12,10,35.099998474121094,24.700000762939453,true
1521977528714,11,9,35.900001525878906,24.799999237060547,true
1521977529727,13,8,36.5,24.200000762939453,true
1521977530718,13,9,32.70000076293945,22.299999237060547,true
1521977532702,13,10,27.399999618530273,19.200000762939453,true
1521977533714,13,10,28.399999618530273,18.200000762939453,true
1521977534714,13,10,23.200000762939453,18.200000762939453,true
1521977535707,13,10,22.700000762939453,18.200000762939453,true
1521977536698,13,10,24.0,18.200000762939453,true
1521977537697,13,10,22.299999237060547,18.200000762939453,true
1521977538701,13,10,22.299999237060547,18.200000762939453,true
1521977539697,13,10,18.0,18.200000762939453,true
1521977540702,13,10,24.299999237060547,18.200000762939453,true
1521977541707,13,10,26.399999618530273,18.200000762939453,true
1521977542706,13,10,25.600000381469727,18.200000762939453,true
1521977543710,13,10,27.100000381469727,18.200000762939453,true
1521977544721,13,10,26.5,18.200000762939453,true
1521977545695,13,10,23.200000762939453,18.200000762939453,true
1521977546697,13,10,23.200000762939453,18.200000762939453,true
1521977547696,13,10,20.100000381469727,18.200000762939453,true
1521977548703,13,10,23.5,18.200000762939453,true
1521977549698,13,10,21.799999237060547,18.200000762939453,true
1521977550697,13,10,21.799999237060547,18.200000762939453,true
1521977551700,13,10,21.799999237060547,18.200000762939453,true
1521977552696,13,10,21.799999237060547,18.200000762939453,true
1521977553699,13,10,21.100000381469727,18.200000762939453,true
1521977554703,13,10,21.100000381469727,18.200000762939453,true
1521977555693,13,10,21.100000381469727,18.200000762939453,true
1521977556691,13,10,21.100000381469727,18.200000762939453,true
1521977557708,13,9,21.100000381469727,13.5,true
1521977558694,13,10,21.100000381469727,13.5,true
1521977559691,13,10,25.700000762939453,13.5,true
1521977560694,13,9,27.100000381469727,0.0,false
1521977561701,13,10,25.200000762939453,0.0,false
1521977562701,12,10,21.200000762939453,0.0,false
1521977563693,12,10,19.899999618530273,0.0,false
1521977564693,12,10,19.899999618530273,0.0,true
1521977565701,12,10,19.899999618530273,0.0,true
1521977566694,12,10,19.899999618530273,0.0,true
1521977567692,12,10,19.899999618530273,0.0,true
1521977568696,12,10,19.899999618530273,0.0,true
1521977569694,12,10,19.899999618530273,0.0,true
1521977570690,12,10,19.399999618530273,0.0,true
1521977571694,11,10,19.399999618530273,0.0,true
1521977572695,12,10,19.399999618530273,0.0,false
1521977573693,12,10,19.399999618530273,0.0,false
1521977574693,12,10,19.399999618530273,0.0,false
1521977575691,12,10,19.399999618530273,0.0,false
1521977576685,12,10,19.399999618530273,0.0,false
1521977577694,12,10,19.399999618530273,0.0,false
1521977578696,12,10,19.399999618530273,0.0,false
1521977579690,12,10,19.399999618530273,0.0,false
1521977580691,12,10,19.399999618530273,0.0,false
1521977581693,11,10,19.399999618530273,0.0,false
1521977582692,11,10,19.399999618530273,0.0,false
1521977583700,12,10,19.399999618530273,0.0,false
1521977584696,11,10,19.399999618530273,0.0,false
1521977585696,10,10,19.399999618530273,0.0,false
1521977586693,11,10,19.399999618530273,0.0,false
1521977587691,11,10,15.699999809265137,0.0,false
1521977588692,11,10,15.699999809265137,0.0,false
1521977589694,12,10,15.699999809265137,0.0,false
1521977590695,11,10,0.0,0.0,false
1521977591686,12,10,0.0,0.0,false
1521977592691,12,10,0.0,0.0,false
1521977593693,12,10,0.0,0.0,false
1521977594697,12,10,0.0,0.0,false
1521977595694,12,10,0.0,0.0,false
1521977596693,12,10,0.0,0.0,false
1521977597693,12,10,0.0,0.0,false
1521977598690,12,10,0.0,0.0,false
1521977599695,12,10,0.0,0.0,false
1521977600694,12,10,0.0,0.0,false
1521977601692,12,10,0.0,0.0,false
1521977602695,12,10,0.0,0.0,false
1521977603688,12,10,0.0,0.0,false
1521977604694,12,10,0.0,0.0,false
1521977605690,12,10,0.0,0.0,false
1521977606698,12,10,0.0,0.0,false
1521977607696,12,10,0.0,0.0,false
1521977608686,12,10,0.0,0.0,false
1521977609690,12,10,0.0,0.0,false
1521977610692,12,10,0.0,0.0,false
1521977611691,12,10,0.0,0.0,false
1521977612691,12,10,0.0,0.0,false
1521977613691,12,10,0.0,0.0,false
1521977614691,12,10,0.0,0.0,false
1521977615697,12,10,0.0,0.0,false
1521977616692,12,10,0.0,0.0,false
1521977617687,12,10,13.199999809265137,0.0,false
1521977618700,12,10,14.699999809265137,0.0,false
1521977619700,12,10,15.800000190734863,0.0,false
1521977620712,12,10,16.799999237060547,0.0,false
1521977621701,12,10,23.399999618530273,0.0,false
1521977622683,12,10,24.0,0.0,false
1521977623683,12,10,19.200000762939453,15.899999618530273,false
1521977624685,12,10,19.0,15.600000381469727,true
1521977625686,12,10,19.0,14.199999809265137,true
1521977626700,12,10,17.899999618530273,13.899999618530273,true
1521977627721,12,10,21.200000762939453,14.300000190734863,true
1521977628721,12,10,23.0,14.800000190734863,true
1521977629696,12,10,23.899999618530273,15.199999809265137,true
1521977630698,12,10,20.200000762939453,15.100000381469727,true
1521977631707,12,10,20.200000762939453,14.800000190734863,true
1521977632696,12,10,20.200000762939453,14.5,true
1521977633690,12,10,20.200000762939453,14.199999809265137,true
1521977634697,12,10,20.200000762939453,14.199999809265137,true
1521977635683,12,10,20.200000762939453,14.199999809265137,true
