1521977026302,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977026303,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977026306,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977026306,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977026307,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
1521977026308,$GLGSV,3,2,10,11,46,015,,01,30,230,,20,16,033,,21,45,088,*67
1521977026309,$GLGSV,3,3,10,03,00,000,,08,05,189,*6A
1521977026309,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521977026310,$GPVTG,,T,,M,,N,,K,N*2C
1521977026311,$GPRMC,,V,,,,,,,,,,N*53
1521977026311,$GPGGA,,,,,,0,,,,,,,,*66
1521977027305,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977027306,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977027308,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977027311,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977027314,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
1521977027316,$GLGSV,3,2,10,11,46,015,,01,30,230,,20,16,033,,21,45,088,*67
1521977027320,$GLGSV,3,3,10,03,00,000,,08,05,189,*6A
1521977027321,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521977027322,$GPVTG,,T,,M,,N,,K,N*2C
1521977027324,$GPRMC,,V,,,,,,,,,,N*53
1521977027326,$GPGGA,,,,,,0,,,,,,,,*66
1521977028304,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977028305,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977028305,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977028305,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977028306,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
1521977028307,$GLGSV,3,2,10,11,46,015,,01,30,230,,20,16,033,,21,45,088,*67
1521977028307,$GLGSV,3,3,10,03,00,000,,08,05,189,*6A
1521977028308,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521977028309,$GPVTG,,T,,M,,N,,K,N*2C
1521977028309,$GPRMC,,V,,,,,,,,,,N*53
1521977028310,$GPGGA,,,,,,0,,,,,,,,*66
1521977029303,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977029304,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977029304,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977029304,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977029304,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
1521977029308,$GLGSV,3,2,10,11,46,015,,01,30,230,,20,16,033,,21,45,088,*67
1521977029309,$GLGSV,3,3,10,03,00,000,,08,05,189,*6A
1521977029310,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521977029311,$GPVTG,,T,,M,,N,,K,N*2C
1521977029311,$GPRMC,,V,,,,,,,,,,N*53
1521977029312,$GPGGA,,,,,,0,,,,,,,,*66
1521977030308,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977030310,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977030312,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977030321,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977030323,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
1521977030325,$GLGSV,3,2,10,11,46,015,,01,30,230,,20,16,033,,21,45,088,*67
1521977030327,$GLGSV,3,3,10,03,00,000,,08,05,189,*6A
1521977030329,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521977030330,$GPVTG,,T,,M,,N,,K,N*2C
1521977030331,$GPRMC,,V,,,,,,,,,,N*53
1521977030332,$GPGGA,,,,,,0,,,,,,,,*66
1521977031307,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977031310,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977031311,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977031312,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977031313,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
1521977031314,$GLGSV,3,2,10,11,46,015,,01,30,230,,20,16,033,,21,45,088,*67
1521977031315,$GLGSV,3,3,10,03,00,000,,08,05,189,*6A
1521977031316,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521977031316,$GPVTG,,T,,M,,N,,K,N*2C
1521977031317,$GPRMC,,V,,,,,,,,,,N*53
1521977031318,$GPGGA,,,,,,0,,,,,,,,*66
1521977032305,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977032307,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977032308,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977032308,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977032309,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
1521977032309,$GLGSV,3,2,10,11,46,015,,01,30,230,,20,16,033,,21,45,088,*67
1521977032311,$GLGSV,3,3,10,03,00,000,,08,05,189,*6A
1521977032311,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521977032313,$GPVTG,,T,,M,,N,,K,N*2C
1521977032313,$GPRMC,,V,,,,,,,,,,N*53
1521977032314,$GPGGA,,,,,,0,,,,,,,,*66
1521977033304,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977033305,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977033306,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977033306,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977033307,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
1521977033307,$GLGSV,3,2,10,11,46,015,,01,30,230,,20,16,033,,21,45,088,*67
1521977033308,$GLGSV,3,3,10,03,00,000,,08,05,189,*6A
1521977033308,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521977033309,$GPVTG,,T,,M,,N,,K,N*2C
1521977033309,$GPRMC,,V,,,,,,,,,,N*53
1521977033309,$GPGGA,,,,,,0,,,,,,,,*66
1521977034305,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977034307,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977034308,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977034308,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977034309,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
1521977034310,$GLGSV,3,2,10,11,46,015,,01,30,230,,20,16,033,,21,45,088,*67
1521977034311,$GLGSV,3,3,10,03,00,000,,08,05,189,*6A
1521977034314,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521977034318,$GPVTG,,T,,M,,N,,K,N*2C
1521977034318,$GPRMC,,V,,,,,,,,,,N*53
1521977034319,$GPGGA,,,,,,0,,,,,,,,*66
1521977035305,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977035305,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977035307,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977035308,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977035308,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
1521977035309,$GLGSV,3,2,10,11,46,015,,01,30,230,,20,16,033,,21,45,088,*67
1521977035310,$GLGSV,3,3,10,03,00,000,,08,05,189,*6A
1521977035311,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1521977035315,$GPVTG,,T,,M,,N,,K,N*2C
1521977035316,$GPRMC,,V,,,,,,,,,,N*53
1521977035316,$GPGGA,,,,,,0,,,,,,,,*66
1521977036306,$GPGSV,4,1,14,01,01,052,,05,04,208,,06,04,147,,07,00,000,*72
1521977036308,$GPGSV,4,2,14,11,02,040,,12,10,248,,13,73,229,,15,47,291,*72
1521977036310,$GPGSV,4,3,14,17,63,098,,19,57,149,,20,04,268,,24,17,306,*70
1521977036311,$GPGSV,4,4,14,28,30,042,,30,21,098,*72
1521977036312,$GLGSV,3,1,10,10,15,070,,02,28,300,,22,25,156,,12,30,313,*6B
