system_time,gps_time,latitude,longtide,altitude,sog,cog,accuracy
1521978137425,1521978138000,31.16269785,34.53364639,185.0,5.590000152587891,221.60000610351562,17.0
1521978138423,1521978139000,31.16266313,34.53361147,185.0,5.53000020980835,221.10000610351562,17.0
1521978139425,1521978140000,31.16262284,34.53357389,185.0,5.619999885559082,222.89999389648438,16.0
1521978140420,1521978141000,31.16258896,34.53352738,186.0,5.690000057220459,225.0,16.0
1521978141415,1521978142000,31.16255075,34.53348393,186.0,5.769999980926514,225.8000030517578,16.0
1521978142422,1521978143000,31.16253282,34.53344703,186.0,5.449999809265137,227.60000610351562,16.0
1521978143419,1521978144000,31.16249834,34.53340515,186.0,5.449999809265137,227.39999389648438,17.0
1521978144414,1521978145000,31.16246512,34.53336312,186.0,5.449999809265137,227.39999389648438,17.0
1521978145411,1521978146000,31.16243195,34.53332114,186.0,5.440000057220459,227.39999389648438,18.0
1521978179431,1521978180000,31.16292099,34.531903,192.0,5.860000133514404,221.0,73.0
1521978181419,1521978182000,31.16270988,34.53199497,208.0,5.71999979019165,218.1999969482422,30.0
1521978182426,1521978183000,31.1627097,34.53189571,203.0,6.050000190734863,220.39999389648438,20.0
1521978183429,1521978184000,31.16268758,34.53186057,203.0,5.800000190734863,217.8000030517578,15.0
1521978184427,1521978185000,31.16264551,34.53182046,208.0,6.25,215.39999389648438,13.0
1521978185424,1521978186000,31.16258199,34.53177282,208.0,6.400000095367432,213.0,11.0
1521978186424,1521978187000,31.16257109,34.53168103,202.0,5.880000114440918,207.8000030517578,6.0
1521978187435,1521978188000,31.16250869,34.53166284,201.0,5.78000020980835,202.60000610351562,6.0
1521978188435,1521978189000,31.16246111,34.53165328,202.0,5.380000114440918,196.6999969482422,6.0
1521978189435,1521978190000,31.16240047,34.53164576,201.0,6.179999828338623,193.0,5.0
1521978190439,1521978191000,31.16233897,34.53162875,201.0,6.260000228881836,190.60000610351562,5.0
1521978191442,1521978192000,31.1623036,34.53162321,201.0,5.840000152587891,189.6999969482422,5.0
1521978192458,1521978193000,31.1622414,34.53163155,201.0,5.929999828338623,189.60000610351562,5.0
1521978193452,1521978194000,31.1621547,34.53162926,202.0,6.730000019073486,188.60000610351562,5.0
1521978194451,1521978195000,31.16205508,34.53162018,201.0,7.630000114440918,189.39999389648438,6.0
1521978195451,1521978196000,31.16196981,34.53161416,200.0,7.909999847412109,189.60000610351562,6.0
1521978196447,1521978197000,31.16198111,34.5316281,199.0,6.059999942779541,183.89999389648438,7.0
1521978197448,1521978198000,31.16193236,34.53165497,199.0,4.349999904632568,162.5,5.0
1521978198434,1521978199000,31.16185555,34.53166847,197.0,4.429999828338623,140.6999969482422,4.0
1521978199449,1521978200000,31.16182386,34.53171625,196.0,3.819999933242798,113.4000015258789,4.0
1521978200457,1521978201000,31.16181448,34.53175167,195.0,3.940000057220459,102.9000015258789,4.0
1521978201430,1521978202000,31.16181524,34.53179889,194.0,4.360000133514404,100.5,4.0
1521978202421,1521978203000,31.16181507,34.5318486,193.0,5.070000171661377,100.80000305175781,4.0
1521978203434,1521978204000,31.16181206,34.53189186,193.0,4.920000076293945,98.80000305175781,5.0
1521978204438,1521978205000,31.16181256,34.53196348,194.0,5.5,95.9000015258789,6.0
1521978205432,1521978206000,31.16181782,34.53203767,194.0,5.590000152587891,92.19999694824219,5.0
1521978206430,1521978207000,31.16181366,34.53210114,193.0,5.980000019073486,91.4000015258789,6.0
1521978207425,1521978208000,31.16181027,34.53217063,193.0,6.369999885559082,94.0,7.0
1521978208422,1521978209000,31.16180996,34.53223814,193.0,6.320000171661377,96.69999694824219,8.0
1521978209421,1521978210000,31.16181439,34.53229045,193.0,5.789999961853027,100.80000305175781,8.0
1521978210420,1521978211000,31.16180734,34.53234957,193.0,5.710000038146973,103.19999694824219,10.0
1521978211414,1521978212000,31.16179622,34.53240664,193.0,5.630000114440918,106.69999694824219,11.0
1521978212414,1521978213000,31.16175399,34.53252214,193.0,7.400000095367432,107.69999694824219,12.0
1521978213423,1521978214000,31.16174647,34.53257404,193.0,6.78000020980835,105.30000305175781,11.0
1521978214428,1521978215000,31.16172457,34.5326698,193.0,7.21999979019165,102.80000305175781,11.0
1521978215424,1521978216000,31.16172647,34.5327199,193.0,6.730000019073486,97.0999984741211,11.0
1521978216422,1521978217000,31.161717,34.53279252,193.0,6.889999866485596,92.5,10.0
1521978217431,1521978218000,31.16176253,34.53286916,194.0,6.769999980926514,86.80000305175781,9.0
1521978218428,1521978219000,31.16176239,34.53294107,194.0,6.519999980926514,81.69999694824219,9.0
1521978219424,1521978220000,31.1617734,34.53299467,194.0,6.659999847412109,79.0,9.0
1521978220426,1521978221000,31.1617852,34.53305655,195.0,6.110000133514404,75.5999984741211,8.0
1521978221426,1521978222000,31.16177413,34.53311,195.0,5.610000133514404,73.0,9.0
1521978222441,1521978223000,31.16178426,34.53316041,195.0,5.230000019073486,70.0,9.0
1521978223436,1521978224000,31.16182771,34.53323916,196.0,5.829999923706055,68.80000305175781,10.0
1521978224421,1521978225000,31.16183314,34.53326132,196.0,4.389999866485596,66.5999984741211,10.0
1521978225429,1521978226000,31.16184834,34.53329069,196.0,4.119999885559082,63.70000076293945,11.0
1521978226441,1521978227000,31.1619007,34.53334164,195.0,4.349999904632568,56.900001525878906,10.0
1521978227429,1521978228000,31.16191727,34.53338351,196.0,4.300000190734863,54.099998474121094,11.0
1521978228422,1521978229000,31.16198919,34.53344347,194.0,4.639999866485596,49.900001525878906,10.0
1521978229431,1521978230000,31.16202854,34.53348939,194.0,4.690000057220459,46.5,9.0
1521978230423,1521978231000,31.16203796,34.53351749,194.0,4.0,34.900001525878906,9.0
1521978231422,1521978232000,31.16206372,34.53354969,194.0,3.890000104904175,21.299999237060547,8.0
1521978232432,1521978233000,31.16213374,34.53354033,192.0,4.260000228881836,356.0,7.0
1521978233420,1521978234000,31.16218536,34.53353076,192.0,4.260000228881836,344.20001220703125,7.0
1521978234425,1521978235000,31.16222057,34.53352779,192.0,4.130000114440918,339.5,7.0
1521978235433,1521978236000,31.1622599,34.53351373,192.0,5.199999809265137,338.20001220703125,6.0
1521978236416,1521978237000,31.16229831,34.53345454,190.0,5.099999904632568,335.6000061035156,6.0
1521978237430,1521978238000,31.1623421,34.53342233,191.0,5.289999961853027,332.1000061035156,6.0
1521978238426,1521978239000,31.16238335,34.53340372,191.0,5.199999809265137,331.29998779296875,6.0
1521978239424,1521978240000,31.16240121,34.53338585,191.0,4.050000190734863,331.0,10.0
1521978240424,1521978241000,31.16245591,34.53336131,191.0,5.230000019073486,331.1000061035156,11.0
1521978241425,1521978242000,31.16249151,34.5333373,191.0,4.96999979019165,330.29998779296875,11.0
1521978242425,1521978243000,31.1625296,34.53331848,191.0,4.909999847412109,329.5,11.0
1521978243414,1521978244000,31.16257543,34.53328347,191.0,5.429999828338623,327.29998779296875,12.0
1521978244419,1521978245000,31.16260819,34.53326906,191.0,4.869999885559082,325.3999938964844,13.0
1521978245414,1521978246000,31.16264425,34.53324294,191.0,4.889999866485596,322.79998779296875,13.0
1521978246412,1521978247000,31.16267755,34.53321522,191.0,4.829999923706055,321.70001220703125,14.0
1521978247427,1521978248000,31.16270284,34.53319107,191.0,4.360000133514404,318.1000061035156,15.0
1521978248418,1521978249000,31.16273874,34.53315467,190.0,4.489999771118164,315.6000061035156,15.0
1521978249418,1521978250000,31.16276246,34.53312543,191.0,4.400000095367432,311.70001220703125,15.0
1521978250417,1521978251000,31.16278647,34.53309761,190.0,4.099999904632568,308.79998779296875,14.0
1521978251423,1521978252000,31.16280607,34.53306714,190.0,3.9700000286102295,304.20001220703125,14.0
1521978252414,1521978253000,31.16282506,34.53303558,190.0,3.9000000953674316,302.1000061035156,14.0
1521978253422,1521978254000,31.16284226,34.53300321,190.0,3.8299999237060547,299.29998779296875,14.0
1521978282437,1521978283000,31.1634623,34.53154323,192.0,4.639999866485596,290.29998779296875,13.0
1521978283439,1521978284000,31.16351603,34.53151603,196.0,4.230000019073486,295.3999938964844,8.0
1521978284429,1521978285000,31.16353522,34.53149433,197.0,4.25,308.29998779296875,6.0
1521978285438,1521978286000,31.16357039,34.53145692,195.0,4.230000019073486,321.6000061035156,6.0
1521978286454,1521978287000,31.1635838,34.53141181,192.0,4.239999771118164,331.70001220703125,6.0
1521978287436,1521978288000,31.16358439,34.53136905,189.0,3.640000104904175,346.1000061035156,6.0
1521978288435,1521978289000,31.16363266,34.53137189,190.0,3.390000104904175,359.70001220703125,5.0
1521978289443,1521978290000,31.16368667,34.53139696,191.0,4.559999942779541,20.899999618530273,5.0
1521978290445,1521978291000,31.16373585,34.53143092,189.0,5.199999809265137,32.400001525878906,4.0
1521978291436,1521978292000,31.1637643,34.53147052,190.0,4.96999979019165,41.5,4.0
1521978292438,1521978293000,31.16381126,34.53150962,192.0,5.070000171661377,48.0,4.0
1521978293431,1521978294000,31.16383553,34.53155189,192.0,5.28000020980835,59.400001525878906,3.0
1521978294446,1521978295000,31.16386045,34.53161592,191.0,5.5,70.80000305175781,3.0
1521978295440,1521978296000,31.16386373,34.53167355,192.0,5.389999866485596,91.9000015258789,4.0
1521978296428,1521978297000,31.16386603,34.53170615,192.0,3.990000009536743,108.30000305175781,4.0
1521978297432,1521978298000,31.16384067,34.53173675,193.0,3.7799999713897705,134.3000030517578,4.0
1521978298437,1521978299000,31.16380187,34.53176722,194.0,4.460000038146973,147.5,4.0
1521978299434,1521978300000,31.16377135,34.53179368,195.0,4.03000020980835,150.39999389648438,4.0
1521978300428,1521978301000,31.16372313,34.53182536,194.0,4.769999980926514,150.10000610351562,4.0
1521978301436,1521978302000,31.16369056,34.53186084,194.0,4.949999809265137,145.39999389648438,5.0
1521978302431,1521978303000,31.16366005,34.53190421,194.0,5.800000190734863,138.6999969482422,4.0
1521978303424,1521978304000,31.16363398,34.5319519,194.0,5.909999847412109,127.5999984741211,4.0
1521978304420,1521978305000,31.1636116,34.53201068,195.0,6.25,119.80000305175781,5.0
1521978305425,1521978306000,31.16357889,34.53206515,195.0,6.159999847412109,113.0999984741211,5.0
1521978306434,1521978307000,31.16355869,34.53212202,195.0,5.96999979019165,111.0999984741211,6.0
1521978307421,1521978308000,31.16354354,34.53216576,195.0,5.28000020980835,110.80000305175781,7.0
1521978308417,1521978309000,31.16352539,34.5322169,195.0,5.28000020980835,110.9000015258789,8.0
1521978309420,1521978310000,31.16350797,34.53226827,195.0,5.269999980926514,110.0999984741211,10.0
1521978323416,1521978324000,31.16356695,34.53266563,195.0,1.350000023841858,327.79998779296875,36.0
1521978324418,1521978325000,31.16360285,34.53263229,195.0,3.180000066757202,317.6000061035156,26.0
1521978325421,1521978326000,31.16363555,34.53259366,195.0,3.369999885559082,317.5,23.0
1521978326410,1521978327000,31.16366521,34.53256144,195.0,3.369999885559082,322.8999938964844,22.0
1521978327419,1521978328000,31.1636966,34.53253262,195.0,3.380000114440918,334.70001220703125,20.0
1521978328417,1521978329000,31.16372712,34.53251565,195.0,3.0799999237060547,4.400000095367432,20.0
1521978329415,1521978330000,31.16375233,34.5325112,195.0,2.5799999237060547,23.799999237060547,18.0
1521978330427,1521978331000,31.16379358,34.53253435,194.0,4.050000190734863,46.79999923706055,15.0
1521978331414,1521978332000,31.16382963,34.53257697,194.0,4.329999923706055,64.5,14.0
1521978332416,1521978333000,31.16385763,34.53262403,193.0,4.130000114440918,75.80000305175781,13.0
1521978333416,1521978334000,31.16387585,34.53267186,194.0,4.130000114440918,81.80000305175781,11.0
1521978334420,1521978335000,31.16389378,34.53272203,193.0,4.599999904632568,83.30000305175781,10.0
1521978335417,1521978336000,31.1639733,34.53281272,193.0,5.170000076293945,84.69999694824219,8.0
1521978336424,1521978337000,31.16400019,34.53285671,191.0,5.300000190734863,85.19999694824219,9.0
1521978337427,1521978338000,31.16399229,34.53294117,192.0,6.010000228881836,87.80000305175781,9.0
1521978338852,1521978339000,31.16399651,34.53304087,191.0,7.230000019073486,88.69999694824219,10.0
1521978339830,1521978340000,31.16399513,34.53312346,190.0,7.130000114440918,89.9000015258789,11.0
1521978340840,1521978341000,31.16400104,34.53320604,190.0,7.210000038146973,89.69999694824219,10.0
1521978341838,1521978342000,31.16398182,34.53328402,189.0,6.710000038146973,89.69999694824219,11.0
1521978342848,1521978343000,31.16396829,34.53333394,188.0,5.960000038146973,88.80000305175781,11.0
1521978343852,1521978344000,31.1639145,34.53335967,186.0,5.010000228881836,91.4000015258789,11.0
1521978344845,1521978345000,31.16391375,34.53341629,186.0,5.360000133514404,95.5999984741211,11.0
1521978345846,1521978346000,31.16390411,34.53344801,185.0,4.46999979019165,103.0,12.0
1521978346856,1521978347000,31.16389168,34.53349476,185.0,4.460000038146973,107.0,13.0
1521978347844,1521978348000,31.16388809,34.53354021,185.0,4.380000114440918,111.9000015258789,13.0
1521978348841,1521978349000,31.16387424,34.53358342,185.0,4.380000114440918,115.5,15.0
1521978349837,1521978350000,31.16384502,34.53364078,185.0,4.699999809265137,118.0,14.0
1521978350827,1521978351000,31.16382357,34.53368755,185.0,4.699999809265137,116.4000015258789,14.0
1521978351838,1521978352000,31.1638322,34.53380298,185.0,5.880000114440918,106.5999984741211,14.0
1521978352843,1521978353000,31.16382286,34.53385226,185.0,5.670000076293945,98.30000305175781,15.0
1521978353034,1521978354000,31.16383356,34.533906,185.0,5.340000152587891,84.30000305175781,15.0
1521978353873,1521978355000,31.16386408,34.53394819,185.0,4.940000057220459,72.5999984741211,14.0
1521978354881,1521978356000,31.16388157,34.53399565,184.0,4.659999847412109,67.9000015258789,13.0
1521978355872,1521978357000,31.16389908,34.53403988,184.0,4.809999942779541,60.400001525878906,12.0
1521978356871,1521978358000,31.16391859,34.53408365,184.0,4.760000228881836,54.900001525878906,12.0
1521978357871,1521978359000,31.16393836,34.53412362,184.0,4.619999885559082,47.70000076293945,11.0
1521978358874,1521978360000,31.16395742,34.53415064,184.0,3.9800000190734863,72.0999984741211,11.0
1521978359871,1521978361000,31.1639483,34.53420124,185.0,3.7699999809265137,73.9000015258789,11.0
1521978360888,1521978362000,31.16395302,34.53423427,185.0,3.559999942779541,67.5,12.0
1521978361889,1521978363000,31.16396562,34.53426732,185.0,3.390000104904175,66.0999984741211,12.0
1521978362873,1521978364000,31.16398117,34.5342981,185.0,3.430000066757202,65.5,12.0
