system_time,gps_time,latitude,longtide,altitude,sog,cog,accuracy
1521974131566,1521974132000,31.16481176,34.53511815,188.0,0.0,0.0,22.0
1521974132572,1521974133000,31.16481173,34.53511816,188.0,0.0,0.0,25.0
1521974133573,1521974134000,31.16481167,34.5351182,188.0,0.0,0.0,29.0
1521974134565,1521974135000,31.16481165,34.53511812,188.0,0.0,0.0,32.0
1521974135586,1521974136000,31.16481164,34.53511793,188.0,0.0,0.0,36.0
1521974136574,1521974137000,31.16481161,34.53511777,188.0,0.0,0.0,39.0
1521974137575,1521974138000,31.16481158,34.53511774,188.0,0.0,0.0,51.0
1521974138567,1521974139000,31.16481157,34.53511774,188.0,0.0,0.0,65.0
1521974139569,1521974140000,31.16481157,34.53511774,188.0,0.0,0.0,81.0
1521974140573,1521974141000,31.16481157,34.53511774,188.0,0.0,0.0,98.0
1521974141572,1521974142000,31.16481157,34.53511774,188.0,0.0,0.0,117.0
1521974142565,1521974143000,31.16481157,34.53511774,188.0,0.0,0.0,138.0
1521974143570,1521974144000,31.16481157,34.53511774,188.0,0.0,0.0,161.0
1521974144575,1521974145000,31.16446825,34.53472295,188.0,2.369999885559082,232.8000030517578,187.0
1521974146569,1521974147000,31.16481156,34.53511774,188.0,0.0,0.0,237.0
1521974223573,1521974224000,31.16481051,34.53511833,188.0,0.0,0.0,44.0
1521974224569,1521974225000,31.1648105,34.53511832,188.0,0.0,0.0,38.0
1521974225568,1521974226000,31.1648105,34.53511832,188.0,0.0,0.0,35.0
1521974226568,1521974227000,31.16481049,34.5351183,188.0,0.0,0.0,33.0
1521974227572,1521974228000,31.16478342,34.53510933,188.0,0.8399999737739563,203.10000610351562,23.0
1521974228569,1521974229000,31.16477642,34.53510585,188.0,0.8399999737739563,203.10000610351562,22.0
1521974229570,1521974230000,31.16476942,34.53510238,188.0,0.8399999737739563,203.10000610351562,22.0
1521974336593,1521974337000,31.16346977,34.53394054,186.0,0.23999999463558197,9.300000190734863,35.0
1521974337572,1521974338000,31.16350275,34.53388515,186.0,0.44999998807907104,355.29998779296875,42.0
1521974338580,1521974339000,31.16351749,34.53385265,186.0,0.3100000023841858,17.299999237060547,47.0
1521974339580,1521974340000,31.16352057,34.5338492,186.0,0.4699999988079071,359.79998779296875,53.0
1521974340582,1521974341000,31.16352459,34.53384665,186.0,0.4699999988079071,358.6000061035156,59.0
1521974341612,1521974342000,31.16352932,34.53384501,186.0,0.5099999904632568,355.0,59.0
1521974342868,1521974343000,31.16353416,34.53384365,186.0,0.5099999904632568,357.3999938964844,61.0
1521974343832,1521974344000,31.16353915,34.53384308,186.0,0.5299999713897705,358.29998779296875,68.0
1521974344830,1521974345000,31.16354455,34.53384476,184.0,0.5299999713897705,358.70001220703125,85.0
1521974345823,1521974346000,31.16355004,34.53385952,184.0,0.6899999976158142,16.0,71.0
1521974346824,1521974347000,31.16356061,34.53387405,185.0,0.9700000286102295,21.299999237060547,84.0
1521974347826,1521974348000,31.16357102,34.53388986,184.0,0.9900000095367432,23.299999237060547,98.0
1521974348835,1521974349000,31.16357959,34.5339035,184.0,0.8999999761581421,19.0,114.0
1521974349837,1521974350000,31.16358764,34.53391498,184.0,0.8999999761581421,21.899999618530273,133.0
1521974350825,1521974351000,31.16359541,34.53392534,184.0,0.8999999761581421,25.200000762939453,154.0
1521974351836,1521974352000,31.16360163,34.53393317,184.0,0.8299999833106995,32.20000076293945,170.0
1521974352831,1521974353000,31.16361144,34.53393356,184.0,0.8299999833106995,33.29999923706055,191.0
1521974353829,1521974354000,31.16359939,34.53391225,184.0,0.3100000023841858,27.399999618530273,157.0
1521974354828,1521974355000,31.16359248,34.53389626,183.0,0.7200000286102295,339.0,172.0
1521974355834,1521974356000,31.16360338,34.53390211,183.0,0.6899999976158142,316.20001220703125,97.0
1521974356832,1521974357000,31.16361382,34.53389999,182.0,1.090000033378601,336.3999938964844,62.0
1521974357838,1521974358000,31.16362638,34.53390154,181.0,1.090000033378601,349.79998779296875,54.0
1521974358837,1521974359000,31.16363468,34.53389806,181.0,1.149999976158142,348.0,45.0
1521974359828,1521974360000,31.16364383,34.53389631,181.0,1.1799999475479126,344.29998779296875,43.0
1521974360831,1521974361000,31.16365243,34.53389249,181.0,1.149999976158142,341.20001220703125,39.0
1521974361829,1521974362000,31.16366197,34.53388963,181.0,1.25,342.79998779296875,38.0
1521974362827,1521974363000,31.16367182,34.53388875,181.0,1.1799999475479126,345.20001220703125,37.0
1521974363824,1521974364000,31.16368169,34.53388793,181.0,1.1799999475479126,346.29998779296875,41.0
1521974364845,1521974365000,31.1636922,34.53388686,181.0,1.2300000190734863,347.3999938964844,53.0
1521974365826,1521974366000,31.16370315,34.53388552,182.0,1.2400000095367432,347.1000061035156,67.0
1521974366828,1521974367000,31.1637162,34.53388476,182.0,1.2799999713897705,347.70001220703125,82.0
1521974367841,1521974368000,31.16372909,34.53388374,183.0,1.2799999713897705,348.6000061035156,101.0
1521974368824,1521974369000,31.1637417,34.53388257,183.0,1.2799999713897705,349.29998779296875,121.0
1521974369833,1521974370000,31.16375243,34.53388158,183.0,1.2400000095367432,349.20001220703125,144.0
1521974370829,1521974371000,31.16376306,34.53388032,183.0,1.2400000095367432,349.20001220703125,169.0
1521974371826,1521974372000,31.16377375,34.53387881,183.0,1.2400000095367432,349.1000061035156,197.0
1521974410834,1521974411000,31.16386802,34.53321509,183.0,1.3899999856948853,275.0,39.0
1521974411831,1521974412000,31.16388498,34.53321212,184.0,1.899999976158142,274.8999938964844,30.0
1521974412830,1521974413000,31.16389983,34.53319406,185.0,2.809999942779541,271.8999938964844,21.0
1521974413829,1521974414000,31.16390572,34.53316974,184.0,2.4000000953674316,270.70001220703125,17.0
1521974414827,1521974415000,31.16390868,34.53314637,183.0,2.319999933242798,271.6000061035156,15.0
1521974415829,1521974416000,31.1639143,34.53313914,185.0,0.8700000047683716,271.0,13.0
1521974416829,1521974417000,31.16391911,34.53313278,186.0,1.2300000190734863,269.8999938964844,13.0
1521974417833,1521974418000,31.16393049,34.53313551,187.0,1.059999942779541,274.29998779296875,12.0
1521974418841,1521974419000,31.16392806,34.53312601,186.0,1.9900000095367432,264.29998779296875,12.0
1521974419834,1521974420000,31.16392436,34.533118,189.0,1.1100000143051147,255.39999389648438,12.0
1521974420829,1521974421000,31.16392354,34.53311577,192.0,1.340000033378601,245.39999389648438,12.0
1521974421828,1521974422000,31.16392602,34.53310905,192.0,1.4199999570846558,263.5,12.0
1521974422830,1521974423000,31.16392927,34.53310238,192.0,0.9300000071525574,272.70001220703125,11.0
1521974423828,1521974424000,31.16393155,34.53310539,194.0,0.7099999785423279,290.0,11.0
1521974424831,1521974425000,31.1639319,34.53310473,193.0,0.7300000190734863,287.70001220703125,11.0
1521974425836,1521974426000,31.16393083,34.53310173,192.0,0.7699999809265137,276.5,11.0
1521974426844,1521974427000,31.16392923,34.53309902,194.0,0.5699999928474426,268.70001220703125,10.0
1521974427843,1521974428000,31.16392849,34.53309459,194.0,0.6800000071525574,268.3999938964844,9.0
1521974428836,1521974429000,31.16393368,34.53309069,196.0,0.7699999809265137,300.70001220703125,8.0
1521974429835,1521974430000,31.16393577,34.53308748,195.0,0.38999998569488525,315.6000061035156,7.0
1521974430841,1521974431000,31.16394193,34.53308185,195.0,0.6100000143051147,330.70001220703125,7.0
1521974431830,1521974432000,31.16394896,34.53308267,193.0,0.7300000190734863,355.8999938964844,6.0
1521974432831,1521974433000,31.16395451,34.53308899,194.0,0.6000000238418579,20.0,5.0
1521974433841,1521974434000,31.16395912,34.53310245,196.0,1.409999966621399,68.9000015258789,5.0
1521974434834,1521974435000,31.1639601,34.53311641,196.0,0.7900000214576721,83.0999984741211,5.0
1521974435822,1521974436000,31.16395643,34.53313039,198.0,1.4700000286102295,102.9000015258789,5.0
1521974436830,1521974437000,31.16395027,34.53314888,198.0,1.8600000143051147,105.19999694824219,6.0
1521974437831,1521974438000,31.16394557,34.53316097,197.0,0.9100000262260437,100.4000015258789,6.0
1521974438823,1521974439000,31.16394322,34.53316898,195.0,0.7799999713897705,88.69999694824219,6.0
1521974439847,1521974440000,31.16394527,34.53317587,195.0,0.8299999833106995,76.80000305175781,7.0
1521974440842,1521974441000,31.16394916,34.53318677,195.0,1.2200000286102295,79.0999984741211,6.0
1521974441836,1521974442000,31.16395325,34.53319873,195.0,1.1299999952316284,74.5,6.0
1521974442828,1521974443000,31.16395875,34.5332116,195.0,1.309999942779541,71.69999694824219,6.0
1521974443828,1521974444000,31.16396155,34.53322153,197.0,0.9300000071525574,68.5,6.0
1521974444828,1521974445000,31.16396336,34.53322777,196.0,0.7400000095367432,67.69999694824219,6.0
1521974445830,1521974446000,31.16396512,34.53323444,195.0,0.6899999976158142,70.69999694824219,6.0
1521974446827,1521974447000,31.16396734,34.53324007,195.0,0.6600000262260437,75.30000305175781,7.0
1521974447830,1521974448000,31.16397026,34.53324637,195.0,0.7300000190734863,74.5999984741211,7.0
1521974448826,1521974449000,31.16396927,34.53325273,195.0,0.7200000286102295,90.0,8.0
1521974449834,1521974450000,31.1639703,34.53325698,196.0,0.7200000286102295,101.0,8.0
1521974450836,1521974451000,31.16396957,34.53326672,195.0,0.7799999713897705,106.69999694824219,8.0
1521974451839,1521974452000,31.16396451,34.53326729,197.0,0.5,114.4000015258789,8.0
1521974452830,1521974453000,31.16395909,34.53327331,197.0,0.9300000071525574,114.0,8.0
1521974453829,1521974454000,31.16395171,34.5332825,198.0,0.8999999761581421,129.60000610351562,9.0
1521974454831,1521974455000,31.16394396,34.53329113,198.0,0.9399999976158142,123.4000015258789,8.0
1521974455830,1521974456000,31.16393842,34.53330155,198.0,0.8899999856948853,121.9000015258789,9.0
1521974456827,1521974457000,31.16393515,34.53331212,198.0,0.9399999976158142,111.5,9.0
1521974457831,1521974458000,31.16392964,34.53332181,198.0,0.949999988079071,119.0999984741211,10.0
1521974458834,1521974459000,31.16391938,34.53332742,198.0,1.3799999952316284,148.6999969482422,10.0
