system_time,#gps,#glonass,maxGPS_Cn0,maxGLONASS_Cn0,isGPSfix
1521973608775,11,11,0.0,0.0,false
1521973609779,11,11,0.0,0.0,false
1521973610779,11,11,0.0,0.0,false
1521973611780,11,11,0.0,0.0,false
1521973612779,11,11,0.0,0.0,false
1521973613773,11,11,0.0,0.0,false
1521973614779,11,11,0.0,0.0,false
1521973615780,11,11,0.0,0.0,false
1521973616780,11,11,0.0,0.0,false
1521973617778,11,11,0.0,0.0,false
1521973618779,11,11,0.0,0.0,false
1521973619780,11,11,0.0,0.0,false
1521973620778,11,11,0.0,0.0,false
1521973621778,11,11,0.0,0.0,false
1521973622777,11,11,0.0,0.0,false
1521973623784,11,11,0.0,0.0,false
1521973624782,11,11,0.0,0.0,false
1521973625778,11,11,0.0,0.0,false
1521973626778,11,11,0.0,0.0,false
1521973627782,11,11,0.0,0.0,false
1521973628779,11,11,0.0,0.0,false
1521973629779,11,11,0.0,0.0,false
1521973630774,11,11,0.0,0.0,false
1521973631778,11,11,0.0,0.0,false
1521973632773,11,11,0.0,0.0,false
1521973633774,11,11,0.0,0.0,false
1521973634778,11,11,0.0,0.0,false
1521973635780,11,11,0.0,0.0,false
1521973636781,11,11,0.0,0.0,false
1521973637780,11,11,0.0,0.0,false
1521973638780,11,11,0.0,0.0,false
1521973639779,11,11,0.0,0.0,false
1521973640778,11,11,0.0,0.0,false
1521973641780,11,11,0.0,0.0,false
1521973642788,11,11,0.0,0.0,false
1521973643778,11,11,0.0,0.0,false
1521973644778,11,11,0.0,0.0,false
1521973645781,11,11,0.0,0.0,false
1521973646780,11,11,0.0,0.0,false
1521973647781,11,11,0.0,0.0,false
1521973648778,11,11,0.0,0.0,false
1521973649777,11,11,0.0,0.0,false
1521973650778,11,11,0.0,0.0,false
1521973651781,11,11,0.0,0.0,false
1521973652780,11,11,0.0,0.0,false
1521973653779,11,11,0.0,0.0,false
1521973654777,11,11,0.0,0.0,false
1521973655778,11,11,0.0,0.0,false
1521973656783,11,11,0.0,0.0,false
1521973657778,11,11,0.0,0.0,false
1521973658780,11,11,0.0,0.0,false
1521973659786,11,11,0.0,0.0,false
1521973660779,11,11,0.0,0.0,false
1521973661779,11,11,0.0,0.0,false
1521973662781,11,11,0.0,0.0,false
1521973663778,11,11,0.0,0.0,false
1521973664775,11,11,0.0,0.0,false
1521973665779,11,11,0.0,0.0,false
1521973666779,11,11,0.0,0.0,false
1521973667779,11,11,0.0,0.0,false
1521973668779,11,11,0.0,0.0,false
1521973669779,11,11,0.0,0.0,false
1521973670778,11,11,0.0,0.0,false
1521973671779,11,11,0.0,0.0,false
1521973672779,11,11,0.0,0.0,false
1521973673778,11,11,0.0,0.0,false
1521973674778,11,11,0.0,0.0,false
1521973675783,11,11,0.0,0.0,false
1521973676778,11,11,0.0,0.0,false
1521973677785,11,11,0.0,0.0,false
1521973678981,11,11,0.0,0.0,false
1521973679778,11,11,0.0,0.0,false
1521973680780,11,11,0.0,0.0,false
1521973681777,11,11,0.0,0.0,false
1521973682778,11,11,0.0,0.0,false
1521973683779,11,11,0.0,0.0,false
1521973684778,11,11,0.0,0.0,false
1521973685788,11,11,0.0,0.0,false
1521973686774,11,11,0.0,0.0,false
1521973687773,11,11,0.0,0.0,false
1521973688774,11,11,0.0,0.0,false
1521973689781,11,11,0.0,0.0,false
1521973690775,11,11,0.0,0.0,false
1521973691779,11,11,0.0,0.0,false
1521973692778,11,11,0.0,0.0,false
1521973693782,11,11,0.0,0.0,false
1521973694781,11,11,0.0,0.0,false
1521973695780,11,11,0.0,0.0,false
1521973696777,11,11,0.0,0.0,false
1521973697778,11,11,0.0,0.0,false
1521973699247,11,11,0.0,0.0,false
1521973699780,11,11,0.0,0.0,false
1521973700778,11,11,0.0,0.0,false
1521973701778,11,11,0.0,0.0,false
1521973702778,11,11,0.0,0.0,false
1521973703777,11,11,0.0,0.0,false
1521973704778,11,11,0.0,0.0,false
1521973705779,11,11,0.0,0.0,false
1521973706779,11,11,0.0,0.0,false
1521973707781,11,11,0.0,0.0,false
1521973708777,11,11,0.0,0.0,false
1521973709778,11,11,0.0,0.0,false
