system_time,gps_time,latitude,longtide,altitude,sog,cog,accuracy
1521977516716,1521977517000,31.1642794,34.53067301,185.0,7.090000152587891,95.30000305175781,5.0
1521977517730,1521977518000,31.16427524,34.53074477,185.0,7.210000038146973,90.19999694824219,5.0
1521977518713,1521977519000,31.16427522,34.5308243,185.0,7.329999923706055,87.0,5.0
1521977519712,1521977520000,31.16428559,34.53089496,184.0,7.21999979019165,83.80000305175781,6.0
1521977520730,1521977521000,31.16428668,34.53096821,184.0,7.139999866485596,84.80000305175781,6.0
1521977521718,1521977522000,31.16429213,34.53104277,184.0,7.130000114440918,84.69999694824219,7.0
1521977522736,1521977523000,31.16428883,34.5311089,185.0,6.610000133514404,87.19999694824219,4.0
1521977523724,1521977524000,31.16427785,34.53117233,185.0,5.5,91.5,4.0
1521977524710,1521977525000,31.16427182,34.53122651,186.0,4.980000019073486,95.4000015258789,4.0
1521977525714,1521977526000,31.16426734,34.53127847,186.0,4.96999979019165,97.5,4.0
1521977526728,1521977527000,31.16426468,34.53132789,187.0,4.960000038146973,98.5,4.0
1521977527731,1521977528000,31.16425468,34.53138177,187.0,5.0,99.9000015258789,4.0
1521977528719,1521977529000,31.16424239,34.53143671,187.0,5.079999923706055,102.4000015258789,4.0
1521977529735,1521977530000,31.1642489,34.531496,188.0,5.28000020980835,104.4000015258789,4.0
1521977530725,1521977531000,31.1642354,34.53154472,188.0,5.070000171661377,105.0,5.0
1521977531692,1521977532000,31.16422336,34.5315961,188.0,5.070000171661377,113.5999984741211,5.0
1521977532712,1521977533000,31.16421863,34.53165329,187.0,5.349999904632568,114.19999694824219,5.0
1521977533725,1521977534000,31.16419673,34.53171197,186.0,5.590000152587891,117.19999694824219,6.0
1521977534721,1521977535000,31.16416546,34.5317654,186.0,5.690000057220459,119.5,6.0
1521977535711,1521977536000,31.16413493,34.5318204,186.0,6.139999866485596,122.9000015258789,7.0
1521977536703,1521977537000,31.16410457,34.53186644,186.0,5.659999847412109,122.80000305175781,8.0
1521977537702,1521977538000,31.16408487,34.53191489,186.0,5.349999904632568,121.5999984741211,9.0
1521977538707,1521977539000,31.1640596,34.53195485,186.0,4.989999771118164,123.5,11.0
1521977539703,1521977540000,31.16403662,34.53199968,186.0,4.889999866485596,127.5,12.0
1521977540712,1521977541000,31.16401553,34.53201688,186.0,4.130000114440918,137.39999389648438,11.0
1521977541715,1521977542000,31.16399132,34.53204007,186.0,4.239999771118164,144.5,10.0
1521977542714,1521977543000,31.16390021,34.53206335,186.0,5.650000095367432,148.0,9.0
1521977543720,1521977544000,31.16385759,34.53210268,186.0,5.860000133514404,146.39999389648438,9.0
1521977544722,1521977545000,31.16381626,34.53213511,186.0,5.639999866485596,141.39999389648438,8.0
1521977545702,1521977546000,31.1637903,34.53215353,187.0,4.21999979019165,134.8000030517578,7.0
1521977546706,1521977547000,31.16378378,34.53216775,187.0,3.299999952316284,124.0999984741211,7.0
1521977547702,1521977548000,31.16376373,34.53221757,187.0,3.9100000858306885,115.30000305175781,7.0
1521977548708,1521977549000,31.16376372,34.53226813,189.0,3.799999952316284,101.5999984741211,7.0
1521977549710,1521977550000,31.16375565,34.53230563,189.0,3.690000057220459,93.5999984741211,7.0
1521977550702,1521977551000,31.16375192,34.53233302,189.0,3.0,82.5999984741211,8.0
1521977551704,1521977552000,31.16372906,34.53235901,189.0,2.880000114440918,77.19999694824219,9.0
1521977552697,1521977553000,31.16373231,34.53238717,189.0,2.5399999618530273,74.5999984741211,10.0
1521977553718,1521977554000,31.16374042,34.53244109,189.0,3.0799999237060547,76.80000305175781,11.0
1521977554706,1521977555000,31.16374653,34.53247027,189.0,2.75,83.4000015258789,12.0
1521977555703,1521977556000,31.16374876,34.53249975,189.0,2.7799999713897705,94.30000305175781,14.0
1521977556698,1521977557000,31.16374392,34.53252381,189.0,2.5299999713897705,118.69999694824219,16.0
1521977563701,1521977564000,31.16363705,34.53262705,191.0,2.5999999046325684,171.8000030517578,22.0
1521977564700,1521977565000,31.16360793,34.53264231,191.0,2.4800000190734863,183.6999969482422,23.0
1521977565717,1521977566000,31.16358412,34.53265147,191.0,2.109999895095825,201.1999969482422,24.0
1521977566703,1521977567000,31.16356562,34.53265059,191.0,1.7599999904632568,214.10000610351562,24.0
1521977567697,1521977568000,31.16355378,34.53264841,191.0,1.399999976158142,231.3000030517578,25.0
1521977568700,1521977569000,31.16354771,34.53264712,191.0,0.9700000286102295,235.10000610351562,30.0
1521977623689,1521977624000,31.16297843,34.53358123,187.0,4.110000133514404,45.20000076293945,36.0
1521977624696,1521977625000,31.16299475,34.53362733,187.0,4.289999961853027,47.70000076293945,24.0
1521977625688,1521977626000,31.16301169,34.53367084,187.0,3.690000057220459,50.599998474121094,18.0
1521977626712,1521977627000,31.16302613,34.5337228,186.0,3.890000104904175,52.099998474121094,15.0
1521977627726,1521977628000,31.16303856,34.53378387,186.0,4.190000057220459,55.20000076293945,11.0
1521977628751,1521977629000,31.16304959,34.53385266,186.0,4.570000171661377,60.5,9.0
1521977629703,1521977630000,31.16295341,34.53406052,186.0,5.010000228881836,68.5,7.0
1521977630703,1521977631000,31.1629902,34.5341011,186.0,5.019999980926514,74.30000305175781,7.0
1521977631712,1521977632000,31.16300302,34.53414926,186.0,5.039999961853027,78.69999694824219,7.0
1521977632699,1521977633000,31.16301341,34.53419944,186.0,4.920000076293945,85.80000305175781,7.0
1521977633699,1521977634000,31.16302115,34.53424565,186.0,4.769999980926514,90.0,7.0
1521977634701,1521977635000,31.16301934,34.53428928,186.0,4.460000038146973,95.80000305175781,8.0
1521977635692,1521977636000,31.16298809,34.53433746,185.0,4.5,101.5,8.0
1521977636690,1521977637000,31.16297674,34.53436628,185.0,4.170000076293945,106.5,9.0
1521977637691,1521977638000,31.16297275,34.53444573,185.0,4.809999942779541,107.80000305175781,8.0
1521977638686,1521977639000,31.16296403,34.53449492,185.0,4.78000020980835,109.30000305175781,8.0
1521977639695,1521977640000,31.16296689,34.53450374,185.0,4.03000020980835,109.5,8.0
1521977640697,1521977641000,31.16295465,34.53454479,185.0,4.150000095367432,108.80000305175781,10.0
1521977641695,1521977642000,31.16290762,34.53455991,185.0,4.389999866485596,109.0,9.0
1521977642706,1521977643000,31.16291327,34.5346136,185.0,4.539999961853027,105.30000305175781,10.0
1521977643721,1521977644000,31.1629298,34.53470123,185.0,5.289999961853027,103.69999694824219,10.0
1521977645766,1521977646000,31.16289831,34.53487459,187.0,5.840000152587891,99.5,8.0
1521977646707,1521977647000,31.16288397,34.53494661,188.0,5.769999980926514,97.30000305175781,8.0
1521977647718,1521977648000,31.16283273,34.53503097,187.0,5.78000020980835,97.30000305175781,8.0
1521977648726,1521977649000,31.16282058,34.53509322,187.0,5.610000133514404,95.30000305175781,8.0
1521977649730,1521977650000,31.16282726,34.5351476,186.0,5.630000114440918,93.5999984741211,8.0
1521977650712,1521977651000,31.16283342,34.53520874,185.0,5.730000019073486,92.5999984741211,7.0
1521977651729,1521977652000,31.16285061,34.53528126,186.0,5.28000020980835,91.69999694824219,7.0
1521977652709,1521977653000,31.16285885,34.5353271,187.0,4.789999961853027,91.4000015258789,7.0
1521977653704,1521977654000,31.16284379,34.53536407,186.0,3.7799999713897705,92.0,7.0
1521977654840,1521977655000,31.16285091,34.53540066,186.0,3.4600000381469727,91.30000305175781,7.0
1521977655725,1521977656000,31.16283865,34.53540175,184.0,2.5399999618530273,86.0999984741211,7.0
1521977656710,1521977657000,31.1628389,34.53542002,184.0,2.109999895095825,72.5,8.0
1521977657711,1521977658000,31.16283795,34.53544183,183.0,2.1500000953674316,48.29999923706055,9.0
1521977658724,1521977659000,31.16288532,34.53545833,183.0,2.6500000953674316,28.399999618530273,8.0
1521977659709,1521977660000,31.16288119,34.53546393,184.0,2.009999990463257,10.199999809265137,7.0
1521977660713,1521977661000,31.1629549,34.53546586,183.0,3.0799999237060547,4.400000095367432,6.0
1521977661729,1521977662000,31.16301559,34.53547407,183.0,3.5799999237060547,0.8999999761581421,4.0
1521977662746,1521977663000,31.16306339,34.53546995,182.0,4.079999923706055,358.79998779296875,4.0
1521977663728,1521977664000,31.16310952,34.53546789,182.0,4.170000076293945,357.29998779296875,4.0
1521977664745,1521977665000,31.16315645,34.5354671,183.0,4.460000038146973,356.5,3.0
1521977665747,1521977666000,31.16320748,34.53546436,184.0,4.75,355.3999938964844,4.0
1521977666909,1521977667000,31.1632622,34.53546326,184.0,4.949999809265137,355.20001220703125,4.0
1521977667727,1521977668000,31.16331291,34.53545991,183.0,4.710000038146973,354.3999938964844,4.0
1521977668739,1521977669000,31.16335925,34.53545569,184.0,4.320000171661377,352.8999938964844,4.0
1521977669738,1521977670000,31.16340208,34.5354494,185.0,4.320000171661377,350.6000061035156,4.0
1521977670749,1521977671000,31.16344209,34.53544107,186.0,4.239999771118164,348.6000061035156,4.0
1521977671764,1521977672000,31.16348482,34.53542981,185.0,4.380000114440918,344.6000061035156,4.0
1521977672748,1521977673000,31.16352406,34.53541304,183.0,4.369999885559082,339.8999938964844,4.0
1521977673903,1521977674000,31.16356385,34.53539395,183.0,4.460000038146973,337.20001220703125,4.0
1521977674745,1521977675000,31.16360887,34.5353742,184.0,4.820000171661377,337.0,5.0
1521977675738,1521977676000,31.1636513,34.53535324,184.0,4.679999828338623,337.3999938964844,6.0
1521977676742,1521977677000,31.1636946,34.53533691,184.0,4.730000019073486,340.3999938964844,6.0
1521977677743,1521977678000,31.16376051,34.5353206,185.0,5.099999904632568,341.70001220703125,6.0
1521977678738,1521977679000,31.1637982,34.53530557,185.0,4.889999866485596,341.70001220703125,6.0
1521977679740,1521977680000,31.16383541,34.53529153,185.0,4.46999979019165,342.70001220703125,5.0
1521977680715,1521977681000,31.16389628,34.53528793,186.0,3.9200000762939453,343.5,5.0
1521977681728,1521977682000,31.16393169,34.53527118,185.0,3.490000009536743,342.6000061035156,5.0
1521977682735,1521977683000,31.16398277,34.53525512,184.0,3.7300000190734863,340.20001220703125,10.0
1521977683709,1521977684000,31.16401518,34.53524517,183.0,3.7899999618530273,337.5,10.0
1521977684727,1521977685000,31.16405377,34.5352255,183.0,4.059999942779541,331.1000061035156,11.0
1521977685954,1521977686000,31.16407496,34.53520683,183.0,3.4000000953674316,322.29998779296875,11.0
1521977686716,1521977687000,31.16411182,34.53518202,183.0,3.819999933242798,298.8999938964844,11.0
1521977687704,1521977688000,31.16413904,34.5351519,183.0,3.75,281.1000061035156,12.0
1521977688742,1521977689000,31.16415056,34.53512297,183.0,3.390000104904175,259.1000061035156,12.0
1521977689754,1521977690000,31.16413572,34.53508751,182.0,3.190000057220459,249.10000610351562,12.0
1521977690723,1521977691000,31.16412238,34.5350576,182.0,2.9600000381469727,244.89999389648438,13.0
1521977691747,1521977692000,31.16410902,34.53502116,181.0,3.609999895095825,246.8000030517578,13.0
1521977692702,1521977693000,31.1640971,34.53498483,181.0,3.4700000286102295,252.89999389648438,13.0
1521977693707,1521977694000,31.16408769,34.53493918,182.0,3.9200000762939453,258.29998779296875,13.0
1521977694717,1521977695000,31.16408255,34.53489148,181.0,3.950000047683716,266.8999938964844,14.0
1521977695710,1521977696000,31.16408089,34.53484265,181.0,4.139999866485596,269.29998779296875,14.0
1521977696720,1521977697000,31.16407917,34.53479453,182.0,4.150000095367432,268.8999938964844,14.0
1521977697731,1521977698000,31.16407789,34.53474223,182.0,4.670000076293945,268.1000061035156,13.0
1521977698717,1521977699000,31.16406887,34.53466485,182.0,5.059999942779541,267.29998779296875,13.0
1521977699698,1521977700000,31.16406451,34.53460796,182.0,5.260000228881836,266.29998779296875,13.0
1521977700721,1521977701000,31.16406141,34.53456018,182.0,5.079999923706055,265.79998779296875,13.0
1521977701736,1521977702000,31.16405475,34.53451011,182.0,4.690000057220459,264.79998779296875,13.0
1521977702703,1521977703000,31.16406671,34.534462,182.0,4.440000057220459,264.70001220703125,12.0
1521977703706,1521977704000,31.16406446,34.53440505,182.0,4.550000190734863,262.79998779296875,13.0
1521977704718,1521977705000,31.16406774,34.53438002,181.0,4.059999942779541,259.3999938964844,12.0
1521977705702,1521977706000,31.16405663,34.5343313,181.0,4.460000038146973,252.8000030517578,12.0
1521977706705,1521977707000,31.16404412,34.53428498,181.0,4.349999904632568,251.5,12.0
1521977707708,1521977708000,31.16403781,34.53424617,181.0,4.170000076293945,247.8000030517578,12.0
1521977708703,1521977709000,31.16402928,34.53420381,181.0,4.070000171661377,241.5,12.0
1521977709712,1521977710000,31.16401972,34.53418744,181.0,3.3299999237060547,230.5,12.0
1521977710715,1521977711000,31.16399251,34.5341524,181.0,3.5299999713897705,225.3000030517578,12.0
1521977711720,1521977712000,31.16396782,34.53410686,180.0,3.890000104904175,220.8000030517578,12.0
1521977712726,1521977713000,31.16393056,34.53408126,181.0,3.75,218.1999969482422,12.0
1521977713709,1521977714000,31.16389816,34.53405392,181.0,3.950000047683716,223.1999969482422,12.0
1521977714705,1521977715000,31.16387154,34.53402148,181.0,4.150000095367432,223.6999969482422,12.0
1521977715699,1521977716000,31.16384979,34.53398629,181.0,3.9700000286102295,238.3000030517578,12.0
1521977716706,1521977717000,31.16383346,34.53395083,181.0,3.680000066757202,243.39999389648438,12.0
1521977717734,1521977718000,31.16382206,34.53391524,181.0,3.7699999809265137,257.29998779296875,13.0
1521977718721,1521977719000,31.16381679,34.53387549,181.0,3.809999942779541,268.29998779296875,13.0
1521977719695,1521977720000,31.16381518,34.53383513,181.0,3.7799999713897705,273.29998779296875,13.0
1521977720712,1521977721000,31.16381787,34.53379641,181.0,3.6500000953674316,277.6000061035156,14.0
1521977721725,1521977722000,31.16382716,34.53375398,180.0,3.990000009536743,279.8999938964844,13.0
1521977722727,1521977723000,31.16383792,34.53370366,180.0,4.489999771118164,279.20001220703125,13.0
1521977723710,1521977724000,31.16384897,34.53365371,180.0,4.539999961853027,276.8999938964844,13.0
1521977724707,1521977725000,31.16385649,34.53360345,180.0,4.710000038146973,271.70001220703125,13.0
1521977725724,1521977726000,31.16386,34.53354972,180.0,4.630000114440918,267.6000061035156,13.0
1521977726703,1521977727000,31.16388356,34.53343398,180.0,5.110000133514404,263.70001220703125,13.0
1521977727706,1521977728000,31.16396363,34.53341171,182.0,5.730000019073486,262.8999938964844,13.0
1521977728711,1521977729000,31.16396007,34.53335374,181.0,5.369999885559082,260.79998779296875,14.0
1521977729712,1521977730000,31.1639571,34.53329694,181.0,5.389999866485596,260.79998779296875,14.0
1521977730701,1521977731000,31.16394506,34.53322677,181.0,6.139999866485596,261.1000061035156,14.0
1521977731708,1521977732000,31.16394193,34.53317606,182.0,5.78000020980835,261.3999938964844,14.0
1521977732713,1521977733000,31.16399832,34.5330862,180.0,6.320000171661377,263.3999938964844,15.0
1521977733710,1521977734000,31.16396949,34.53296291,180.0,6.659999847412109,262.3999938964844,17.0
1521977734729,1521977735000,31.16396334,34.53288363,181.0,6.0,261.5,18.0
1521977735695,1521977736000,31.16396254,34.53281792,181.0,5.679999828338623,261.0,19.0
1521977736703,1521977737000,31.16396712,34.53276856,182.0,5.960000038146973,262.8999938964844,19.0
1521977737707,1521977738000,31.16392522,34.53270324,182.0,5.860000133514404,266.79998779296875,18.0
1521977738701,1521977739000,31.16392674,34.53264119,182.0,5.409999847412109,280.6000061035156,19.0
1521977739700,1521977740000,31.1639346,34.53258573,182.0,5.360000133514404,293.8999938964844,19.0
1521977740717,1521977741000,31.16397513,34.53254356,182.0,4.849999904632568,315.1000061035156,17.0
1521977741713,1521977742000,31.16396091,34.53251146,183.0,4.409999847412109,324.1000061035156,16.0
1521977742724,1521977743000,31.16400172,34.5324843,182.0,4.28000020980835,321.29998779296875,16.0
1521977743709,1521977744000,31.16406108,34.53244755,183.0,4.570000171661377,313.0,15.0
1521977744705,1521977745000,31.16411553,34.53241855,183.0,4.659999847412109,302.5,15.0
1521977745711,1521977746000,31.16409729,34.53239024,183.0,4.179999828338623,287.8999938964844,14.0
1521977746738,1521977747000,31.16405577,34.53232301,183.0,4.760000228881836,278.3999938964844,13.0
1521977747736,1521977748000,31.1641013,34.53225533,183.0,5.489999771118164,268.5,12.0
1521977748747,1521977749000,31.16407992,34.5322496,180.0,4.980000019073486,258.29998779296875,12.0
1521977749746,1521977750000,31.16408739,34.53216511,180.0,5.239999771118164,245.39999389648438,12.0
1521977750707,1521977751000,31.16409227,34.53213134,181.0,4.199999809265137,236.0,12.0
1521977751756,1521977752000,31.16408015,34.5320901,182.0,3.9600000381469727,221.60000610351562,12.0
1521977752714,1521977753000,31.16406304,34.53206094,182.0,3.4100000858306885,212.6999969482422,12.0
1521977753759,1521977754000,31.16403728,34.53203486,182.0,3.109999895095825,200.10000610351562,12.0
1521977754734,1521977755000,31.16397569,34.53200965,181.0,4.090000152587891,191.3000030517578,12.0
1521977755735,1521977756000,31.16399199,34.53203375,180.0,3.0299999713897705,176.6999969482422,12.0
1521977756732,1521977757000,31.16397437,34.53203196,180.0,2.819999933242798,168.3000030517578,11.0
1521977759085,1521977759000,31.16390944,34.53206631,180.0,3.2100000381469727,151.8000030517578,10.0
1521977759725,1521977760000,31.16389227,34.53207676,184.0,3.069999933242798,142.5,10.0
1521977760708,1521977761000,31.16384757,34.53209898,185.0,3.7100000381469727,136.1999969482422,10.0
1521977761750,1521977762000,31.1638151,34.53212286,186.0,3.3499999046325684,129.39999389648438,10.0
1521977762731,1521977763000,31.16379141,34.53214627,186.0,3.4200000762939453,131.60000610351562,10.0
1521977763721,1521977764000,31.16375737,34.5321755,185.0,4.829999923706055,141.39999389648438,10.0
1521977764736,1521977765000,31.16369413,34.53221665,186.0,5.360000133514404,153.3000030517578,10.0
1521977765708,1521977766000,31.16366541,34.53224673,186.0,4.75,159.6999969482422,10.0
1521977766734,1521977767000,31.16363154,34.53225775,185.0,4.320000171661377,168.0,10.0
1521977806724,1521977807000,31.1639578,34.53311916,185.0,4.789999961853027,11.5,37.0
1521977807712,1521977808000,31.16393836,34.53312069,186.0,3.130000114440918,3.299999952316284,22.0
1521977808722,1521977809000,31.16397773,34.53311681,187.0,3.119999885559082,352.6000061035156,17.0
1521977809733,1521977810000,31.16401662,34.53311932,186.0,3.0799999237060547,342.20001220703125,14.0
1521977810713,1521977811000,31.16401284,34.53313529,186.0,2.2699999809265137,322.70001220703125,12.0
1521977811694,1521977812000,31.16402275,34.53312609,186.0,1.7999999523162842,305.20001220703125,10.0
1521977812692,1521977813000,31.16403616,34.53311827,187.0,1.9199999570846558,280.6000061035156,10.0
1521977813715,1521977814000,31.16404412,34.53310624,187.0,2.369999885559082,265.3999938964844,9.0
1521977814719,1521977815000,31.16404605,34.53301357,185.0,3.740000009536743,256.79998779296875,9.0
1521977815706,1521977816000,31.16405134,34.53296898,183.0,3.8299999237060547,254.6999969482422,9.0
1521977816705,1521977817000,31.16404247,34.53292796,184.0,3.619999885559082,256.20001220703125,9.0
1521977817704,1521977818000,31.16403639,34.53289572,186.0,2.890000104904175,259.5,11.0
1521977818710,1521977819000,31.16403539,34.53286244,186.0,3.180000066757202,269.79998779296875,13.0
1521977819697,1521977820000,31.16404046,34.5328281,186.0,3.069999933242798,278.6000061035156,15.0
1521977820714,1521977821000,31.16405053,34.53279475,186.0,3.2200000286102295,292.20001220703125,17.0
1521977821697,1521977822000,31.1640629,34.53276332,186.0,3.130000114440918,301.29998779296875,19.0
