GPS time,SatPRN,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
1713027133418,39,0.000,0.000,-26559000.000,24.000,34.7,-108.810
1713027133418,34,13235.609,379018.245,26556292.117,10.000,44.2,248.192
1713027133418,33,33053.752,377806.115,26556292.117,13.000,40.6,-472.734
1713027133418,21,253767.296,281837.135,26556292.117,12.000,41.9,429.375
1713027133418,16,0.000,0.000,-26559000.000,61.000,28.0,-173.344
1713027133418,14,0.000,0.000,-26559000.000,12.000,41.4,-299.850
1713027133418,13,0.000,0.000,-26559000.000,92.000,24.9,12.435
1713027133418,12,0.000,0.000,-26559000.000,10.000,43.6,489.019
1713027133418,11,0.000,0.000,-26559000.000,12.000,41.5,-65.121
1713027133418,9,0.000,0.000,-26559000.000,40.000,30.5,-261.203
1713027133418,6,0.000,0.000,-26559000.000,35.000,32.2,-229.036
1713027133418,5,0.000,0.000,-26559000.000,11.000,42.9,-0.432
1713027133418,10,0.000,0.000,-26559000.000,27.000,33.9,-379.645
1713027133418,33,33053.752,377806.115,26556292.117,24.000,34.3,162.682
1713027133418,3,0.000,0.000,-26559000.000,20.000,24.0,-466.985
1713027133418,8,0.000,0.000,-26559000.000,12.000,28.9,215.368
1713027133418,10,0.000,0.000,-26559000.000,30.000,21.3,401.494
1713027133418,32,39642.344,377171.706,26556292.117,23.000,23.2,286.401
1713027133418,10,0.000,0.000,-26559000.000,8.000,32.5,-379.910
1713027133418,33,33053.752,377806.115,26556292.117,20.000,25.2,169.970
1713027133418,21,253767.296,281837.135,26556292.117,23.000,23.2,430.940
1713027133418,33,33053.752,377806.115,26556292.117,8.000,32.8,-474.732
1713027133418,34,13235.609,379018.245,26556292.117,14.000,26.6,251.872
1713027133418,42,1431909.638,10188566.485,24485163.442,9.000,31.2,-33.472
1713027133418,43,1786613.200,10132386.960,24485163.442,8.000,32.5,-289.587
1713027133418,21,253767.296,281837.135,26556292.117,6.000,38.6,432.614
1713027133418,33,33053.752,377806.115,26556292.117,5.000,39.8,-475.591
1713027133418,34,13235.609,379018.245,26556292.117,4.000,41.0,251.996
1713027133418,39,0.000,0.000,-26559000.000,9.000,33.6,-106.888
1713027133418,42,1431909.638,10188566.485,24485163.442,3.000,44.2,-32.245
1713027133418,43,1786613.200,10132386.960,24485163.442,5.000,39.2,-297.144
1713027134418,2,0.000,0.000,-26559000.000,13.000,41.1,-471.628
1713027134418,3,0.000,0.000,-26559000.000,12.000,42.0,-469.340
1713027134418,8,0.000,0.000,-26559000.000,16.000,39.6,206.199
1713027134418,10,0.000,0.000,-26559000.000,13.000,41.4,391.135
1713027134418,21,253767.296,281837.135,26556292.117,11.000,43.0,-312.984
1713027134418,27,91748.703,367983.949,26556292.117,27.000,34.7,572.080
1713027134418,28,85312.524,369529.139,26556292.117,40.000,31.9,-474.174
1713027134418,32,39642.344,377171.706,26556292.117,14.000,40.6,276.796
1713027134418,6,0.000,0.000,-26559000.000,13.000,40.4,-489.778
1713027134418,5,0.000,0.000,-26559000.000,10.000,43.1,332.985
1713027134418,20,258647.382,277365.360,26556292.117,35.000,31.2,-167.650
1713027134418,19,263448.682,272809.096,26556292.117,35.000,31.8,578.839
1713027134418,21,253767.296,281837.135,26556292.117,35.000,31.9,-718.334
1713027134418,4,0.000,0.000,-26559000.000,70.000,26.2,722.779
1713027134418,60,7016873.363,7524675.437,24485163.442,21.000,35.8,-3.082
1713027134418,44,1786613.200,10132386.960,24485163.442,70.000,26.4,599.634
1713027134418,43,1431909.638,10188566.485,24485163.442,11.000,42.4,-299.747
1713027134418,42,538468.710,10274595.061,24485163.442,8.000,45.8,-42.660
1713027134418,39,0.000,0.000,-26559000.000,21.000,35.7,-117.495
1713027134418,34,13235.609,379018.245,26556292.117,9.000,44.4,241.767
1713027134418,33,33053.752,377806.115,26556292.117,11.000,42.5,-477.796
1713027134418,21,253767.296,281837.135,26556292.117,14.000,39.8,422.752
1713027134418,16,0.000,0.000,-26559000.000,40.000,30.9,-178.117
1713027134418,14,0.000,0.000,-26559000.000,9.000,45.0,-305.434
1713027134418,13,0.000,0.000,-26559000.000,35.000,31.3,9.035
1713027134418,12,0.000,0.000,-26559000.000,11.000,42.6,483.467
1713027134418,11,0.000,0.000,-26559000.000,10.000,44.1,-71.570
1713027134418,9,0.000,0.000,-26559000.000,35.000,31.7,-266.964
1713027134418,6,0.000,0.000,-26559000.000,27.000,33.6,-235.335
1713027134418,5,0.000,0.000,-26559000.000,11.000,43.0,-8.642
1713027134418,4,0.000,0.000,-26559000.000,21.000,35.9,-535.829
1713027134418,10,0.000,0.000,-26559000.000,19.000,36.9,-389.825
1713027134418,11,0.000,0.000,-26559000.000,106.000,23.9,-445.468
1713027134418,12,0.000,0.000,-26559000.000,46.000,29.5,-255.365
1713027134418,24,206553.958,318065.203,26556292.117,61.000,27.4,358.799
1713027134418,33,33053.752,377806.115,26556292.117,16.000,38.6,159.206
1713027134418,3,0.000,0.000,-26559000.000,8.000,32.2,-471.815
1713027134418,8,0.000,0.000,-26559000.000,5.000,37.6,205.465
1713027134418,10,0.000,0.000,-26559000.000,16.000,26.2,391.645
1713027134418,28,85312.524,369529.139,26556292.117,30.000,21.4,-473.267
1713027134418,32,39642.344,377171.706,26556292.117,14.000,27.5,277.087
1713027134418,4,0.000,0.000,-26559000.000,8.000,32.7,-536.137
1713027134418,10,0.000,0.000,-26559000.000,9.000,31.9,-389.089
1713027134418,12,0.000,0.000,-26559000.000,10.000,31.1,-254.879
1713027134418,33,33053.752,377806.115,26556292.117,11.000,29.8,158.936
1713027134418,21,253767.296,281837.135,26556292.117,11.000,29.2,422.365
1713027134418,33,33053.752,377806.115,26556292.117,5.000,36.9,-478.182
1713027134418,34,13235.609,379018.245,26556292.117,12.000,28.1,240.736
1713027134418,42,538468.710,10274595.061,24485163.442,6.000,35.4,-42.289
1713027134418,43,1431909.638,10188566.485,24485163.442,7.000,34.0,-301.485
1713027134418,21,253767.296,281837.135,26556292.117,5.000,39.8,423.689
1713027134418,33,33053.752,377806.115,26556292.117,4.000,42.0,-478.176
1713027134418,34,13235.609,379018.245,26556292.117,4.000,42.8,241.435
1713027134418,39,0.000,0.000,-26559000.000,8.000,35.5,-117.116
1713027134418,42,538468.710,10274595.061,24485163.442,2.000,46.6,-42.979
1713027134418,43,1431909.638,10188566.485,24485163.442,4.000,42.4,-300.084
1713027135418,2,0.000,0.000,-26559000.000,17.000,38.2,-468.791
1713027135418,3,0.000,0.000,-26559000.000,9.000,45.2,-467.440
1713027135418,8,0.000,0.000,-26559000.000,13.000,41.4,208.245
1713027135418,10,0.000,0.000,-26559000.000,19.000,37.0,393.689
1713027135418,21,253767.296,281837.135,26556292.117,19.000,37.5,-310.683
1713027135418,27,91748.703,367983.949,26556292.117,27.000,34.1,573.583
1713027135418,28,85312.524,369529.139,26556292.117,27.000,34.8,-471.567
1713027135418,32,39642.344,377171.706,26556292.117,11.000,43.3,279.359
1713027135418,6,0.000,0.000,-26559000.000,16.000,38.1,-487.583
1713027135418,5,0.000,0.000,-26559000.000,14.000,39.8,335.494
1713027135418,20,258647.382,277365.360,26556292.117,40.000,30.3,-165.247
1713027135418,19,263448.682,272809.096,26556292.117,40.000,30.9,581.933
1713027135418,21,253767.296,281837.135,26556292.117,31.000,32.2,-715.699
1713027135418,60,7016873.363,7524675.437,24485163.442,16.000,38.9,7.816
1713027135418,44,1786613.200,10132386.960,24485163.442,53.000,29.2,600.488
1713027135418,43,1431909.638,10188566.485,24485163.442,12.000,42.2,-297.229
1713027135418,42,538468.710,10274595.061,24485163.442,6.000,47.5,-40.154
1713027135418,39,0.000,0.000,-26559000.000,24.000,34.8,-114.484
1713027135418,34,13235.609,379018.245,26556292.117,13.000,41.1,244.259
1713027135418,33,33053.752,377806.115,26556292.117,17.000,37.8,-475.798
1713027135418,21,253767.296,281837.135,26556292.117,14.000,39.6,425.389
1713027135418,16,0.000,0.000,-26559000.000,27.000,33.4,-175.649
1713027135418,14,0.000,0.000,-26559000.000,11.000,42.4,-302.842
1713027135418,13,0.000,0.000,-26559000.000,61.000,27.9,11.858
1713027135418,12,0.000,0.000,-26559000.000,19.000,36.7,488.068
1713027135418,11,0.000,0.000,-26559000.000,10.000,43.6,-69.040
1713027135418,9,0.000,0.000,-26559000.000,27.000,33.3,-264.630
1713027135418,6,0.000,0.000,-26559000.000,27.000,33.4,-233.030
1713027135418,5,0.000,0.000,-26559000.000,13.000,41.2,-3.898
1713027135418,2,0.000,0.000,-26559000.000,40.000,31.2,-1.383
1713027135418,4,0.000,0.000,-26559000.000,24.000,35.0,-534.341
1713027135418,10,0.000,0.000,-26559000.000,35.000,31.6,-385.488
1713027135418,12,0.000,0.000,-26559000.000,40.000,30.9,-253.576
1713027135418,19,263448.682,272809.096,26556292.117,53.000,28.6,-80.561
1713027135418,24,206553.958,318065.203,26556292.117,80.000,25.3,362.176
1713027135418,33,33053.752,377806.115,26556292.117,16.000,38.4,162.061
1713027135418,3,0.000,0.000,-26559000.000,9.000,31.0,-468.591
1713027135418,8,0.000,0.000,-26559000.000,5.000,37.4,208.362
1713027135418,10,0.000,0.000,-26559000.000,16.000,26.4,392.142
1713027135418,27,91748.703,367983.949,26556292.117,16.000,26.9,574.153
1713027135418,32,39642.344,377171.706,26556292.117,11.000,29.8,281.477
1713027135418,4,0.000,0.000,-26559000.000,12.000,29.2,-535.572
1713027135418,10,0.000,0.000,-26559000.000,14.000,28.0,-386.969
1713027135418,12,0.000,0.000,-26559000.000,11.000,30.0,-252.017
1713027135418,19,263448.682,272809.096,26556292.117,23.000,24.0,-79.774
1713027135418,33,33053.752,377806.115,26556292.117,12.000,28.7,162.096
1713027135418,21,253767.296,281837.135,26556292.117,14.000,27.4,425.550
1713027135418,33,33053.752,377806.115,26556292.117,5.000,36.9,-475.139
1713027135418,34,13235.609,379018.245,26556292.117,9.000,30.6,246.187
1713027135418,42,538468.710,10274595.061,24485163.442,8.000,32.1,-38.528
1713027135418,43,1431909.638,10188566.485,24485163.442,8.000,32.2,-296.964
1713027135418,21,253767.296,281837.135,26556292.117,6.000,38.2,425.615
1713027135418,33,33053.752,377806.115,26556292.117,5.000,39.5,-474.978
1713027135418,34,13235.609,379018.245,26556292.117,5.000,39.8,244.438
1713027135418,39,0.000,0.000,-26559000.000,8.000,34.1,-115.046
1713027135418,42,538468.710,10274595.061,24485163.442,2.000,46.1,-39.939
1713027135418,43,1431909.638,10188566.485,24485163.442,4.000,41.8,-297.049
1713027135418,44,1786613.200,10132386.960,24485163.442,27.000,24.0,601.908
1713027136418,2,0.000,0.000,-26559000.000,17.000,38.2,-471.712
1713027136418,3,0.000,0.000,-26559000.000,10.000,44.6,-469.750
1713027136418,8,0.000,0.000,-26559000.000,11.000,43.2,206.110
1713027136418,10,0.000,0.000,-26559000.000,21.000,36.2,391.463
1713027136418,21,253767.296,281837.135,26556292.117,17.000,38.0,-312.755
1713027136418,27,91748.703,367983.949,26556292.117,21.000,36.1,571.376
1713027136418,28,85312.524,369529.139,26556292.117,19.000,37.5,-473.517
1713027136418,32,39642.344,377171.706,26556292.117,13.000,41.3,277.392
1713027136418,6,0.000,0.000,-26559000.000,13.000,40.1,-489.910
1713027136418,5,0.000,0.000,-26559000.000,16.000,38.6,333.238
1713027136418,20,258647.382,277365.360,26556292.117,46.000,29.3,-167.678
1713027136418,21,253767.296,281837.135,26556292.117,24.000,34.5,-717.755
1713027136418,4,0.000,0.000,-26559000.000,92.000,24.0,723.844
1713027136418,60,7016873.363,7524675.437,24485163.442,14.000,40.0,0.787
1713027136418,44,1786613.200,10132386.960,24485163.442,53.000,28.5,598.481
1713027136418,43,1431909.638,10188566.485,24485163.442,14.000,39.3,-299.219
1713027136418,42,538468.710,10274595.061,24485163.442,8.000,45.7,-42.410
1713027136418,39,0.000,0.000,-26559000.000,27.000,33.8,-116.990
1713027136418,34,13235.609,379018.245,26556292.117,10.000,43.3,241.957
1713027136418,33,33053.752,377806.115,26556292.117,13.000,40.5,-477.602
1713027136418,21,253767.296,281837.135,26556292.117,17.000,38.1,423.157
1713027136418,16,0.000,0.000,-26559000.000,53.000,29.2,-177.646
1713027136418,14,0.000,0.000,-26559000.000,10.000,44.2,-305.199
1713027136418,13,0.000,0.000,-26559000.000,46.000,29.3,9.640
1713027136418,12,0.000,0.000,-26559000.000,35.000,32.1,482.960
1713027136418,11,0.000,0.000,-26559000.000,11.000,43.0,-71.306
1713027136418,9,0.000,0.000,-26559000.000,31.000,33.1,-267.146
1713027136418,6,0.000,0.000,-26559000.000,40.000,30.6,-234.394
1713027136418,5,0.000,0.000,-26559000.000,17.000,37.7,-7.826
1713027136418,4,0.000,0.000,-26559000.000,16.000,39.1,-536.918
1713027136418,10,0.000,0.000,-26559000.000,46.000,29.4,-389.227
1713027136418,11,0.000,0.000,-26559000.000,80.000,26.2,-445.820
1713027136418,12,0.000,0.000,-26559000.000,46.000,29.7,-256.148
1713027136418,19,263448.682,272809.096,26556292.117,35.000,32.1,-81.522
1713027136418,24,206553.958,318065.203,26556292.117,24.000,34.8,359.347
1713027136418,33,33053.752,377806.115,26556292.117,13.000,40.7,159.631
1713027136418,3,0.000,0.000,-26559000.000,5.000,38.0,-469.698
1713027136418,8,0.000,0.000,-26559000.000,5.000,38.5,206.018
1713027136418,10,0.000,0.000,-26559000.000,14.000,27.8,390.842
1713027136418,27,91748.703,367983.949,26556292.117,7.000,34.6,571.785
1713027136418,28,85312.524,369529.139,26556292.117,16.000,26.7,-473.547
1713027136418,32,39642.344,377171.706,26556292.117,11.000,29.6,277.457
1713027136418,4,0.000,0.000,-26559000.000,8.000,32.5,-537.004
1713027136418,10,0.000,0.000,-26559000.000,16.000,27.2,-389.454
1713027136418,12,0.000,0.000,-26559000.000,9.000,32.0,-255.873
1713027136418,33,33053.752,377806.115,26556292.117,9.000,32.0,159.590
1713027136418,21,253767.296,281837.135,26556292.117,12.000,28.0,423.231
1713027136418,33,33053.752,377806.115,26556292.117,5.000,36.7,-477.783
1713027136418,34,13235.609,379018.245,26556292.117,8.000,32.1,241.997
1713027136418,42,538468.710,10274595.061,24485163.442,6.000,35.9,-42.556
1713027136418,43,1431909.638,10188566.485,24485163.442,6.000,35.7,-299.458
1713027136418,21,253767.296,281837.135,26556292.117,6.000,38.2,422.828
1713027136418,33,33053.752,377806.115,26556292.117,3.000,43.1,-477.760
1713027136418,34,13235.609,379018.245,26556292.117,3.000,43.0,241.964
1713027136418,39,0.000,0.000,-26559000.000,8.000,35.4,-117.143
1713027136418,42,538468.710,10274595.061,24485163.442,2.000,47.6,-42.419
1713027136418,43,1431909.638,10188566.485,24485163.442,4.000,42.4,-299.446
1713027136418,44,1786613.200,10132386.960,24485163.442,11.000,31.7,599.134
1713027137418,2,0.000,0.000,-26559000.000,17.000,38.2,-469.974
1713027137418,3,0.000,0.000,-26559000.000,8.000,46.8,-468.808
1713027137418,8,0.000,0.000,-26559000.000,7.000,47.9,206.887
1713027137418,10,0.000,0.000,-26559000.000,27.000,34.9,392.062
1713027137418,21,253767.296,281837.135,26556292.117,24.000,35.6,-311.529
1713027137418,27,91748.703,367983.949,26556292.117,10.000,44.0,573.107
1713027137418,28,85312.524,369529.139,26556292.117,11.000,43.3,-472.261
1713027137418,32,39642.344,377171.706,26556292.117,14.000,40.0,277.931
1713027137418,6,0.000,0.000,-26559000.000,14.000,39.3,-489.104
1713027137418,5,0.000,0.000,-26559000.000,14.000,39.8,334.529
1713027137418,20,258647.382,277365.360,26556292.117,53.000,28.0,-168.510
1713027137418,19,263448.682,272809.096,26556292.117,40.000,30.5,579.279
1713027137418,21,253767.296,281837.135,26556292.117,17.000,37.3,-716.547
1713027137418,60,7016873.363,7524675.437,24485163.442,13.000,41.2,5.406
1713027137418,44,1786613.200,10132386.960,24485163.442,53.000,29.1,601.535
1713027137418,43,1431909.638,10188566.485,24485163.442,11.000,43.2,-298.238
1713027137418,42,538468.710,10274595.061,24485163.442,16.000,38.8,-41.701
1713027137418,39,0.000,0.000,-26559000.000,24.000,34.5,-116.897
1713027137418,34,13235.609,379018.245,26556292.117,7.000,46.3,242.613
1713027137418,33,33053.752,377806.115,26556292.117,9.000,44.3,-476.392
1713027137418,21,253767.296,281837.135,26556292.117,21.000,35.4,424.062
1713027137418,16,0.000,0.000,-26559000.000,31.000,33.2,-175.399
1713027137418,14,0.000,0.000,-26559000.000,6.000,48.0,-304.399
1713027137418,13,0.000,0.000,-26559000.000,46.000,29.3,9.227
1713027137418,12,0.000,0.000,-26559000.000,16.000,39.1,483.981
1713027137418,11,0.000,0.000,-26559000.000,11.000,43.1,-70.327
1713027137418,9,0.000,0.000,-26559000.000,16.000,38.6,-265.946
1713027137418,6,0.000,0.000,-26559000.000,21.000,35.8,-233.203
1713027137418,5,0.000,0.000,-26559000.000,14.000,39.6,-4.887
1713027137418,2,0.000,0.000,-26559000.000,21.000,35.8,0.250
1713027137418,4,0.000,0.000,-26559000.000,16.000,38.9,-536.756
1713027137418,10,0.000,0.000,-26559000.000,31.000,32.5,-387.082
1713027137418,12,0.000,0.000,-26559000.000,46.000,30.2,-254.454
1713027137418,19,263448.682,272809.096,26556292.117,27.000,34.0,-80.613
1713027137418,24,206553.958,318065.203,26556292.117,19.000,36.9,360.127
1713027137418,33,33053.752,377806.115,26556292.117,17.000,38.1,160.165
1713027137418,3,0.000,0.000,-26559000.000,8.000,32.0,-468.360
1713027137418,8,0.000,0.000,-26559000.000,6.000,35.6,206.671
1713027137418,27,91748.703,367983.949,26556292.117,5.000,37.3,572.042
1713027137418,28,85312.524,369529.139,26556292.117,8.000,33.0,-472.577
1713027137418,32,39642.344,377171.706,26556292.117,14.000,27.0,277.966
1713027137418,4,0.000,0.000,-26559000.000,8.000,34.0,-536.790
1713027137418,10,0.000,0.000,-26559000.000,14.000,27.4,-388.868
1713027137418,19,263448.682,272809.096,26556292.117,20.000,24.7,-81.443
1713027137418,24,206553.958,318065.203,26556292.117,34.000,20.0,360.836
1713027137418,33,33053.752,377806.115,26556292.117,8.000,33.9,159.777
1713027137418,21,253767.296,281837.135,26556292.117,12.000,27.6,422.925
1713027137418,33,33053.752,377806.115,26556292.117,9.000,31.3,-476.985
1713027137418,34,13235.609,379018.245,26556292.117,11.000,29.0,243.535
1713027137418,42,538468.710,10274595.061,24485163.442,5.000,37.6,-41.694
1713027137418,43,1431909.638,10188566.485,24485163.442,7.000,34.2,-298.712
1713027137418,21,253767.296,281837.135,26556292.117,10.000,32.9,423.851
1713027137418,33,33053.752,377806.115,26556292.117,3.000,43.5,-477.257
1713027137418,34,13235.609,379018.245,26556292.117,2.000,46.4,242.372
1713027137418,39,0.000,0.000,-26559000.000,10.000,32.7,-114.167
1713027137418,42,538468.710,10274595.061,24485163.442,3.000,44.0,-41.726
1713027137418,43,1431909.638,10188566.485,24485163.442,4.000,41.0,-296.544
1713027137418,44,1786613.200,10132386.960,24485163.442,14.000,29.1,600.919
1713027138418,2,0.000,0.000,-26559000.000,19.000,37.1,-469.579
1713027138418,3,0.000,0.000,-26559000.000,13.000,41.2,-468.357
1713027138418,8,0.000,0.000,-26559000.000,7.000,47.9,207.096
1713027138418,10,0.000,0.000,-26559000.000,21.000,36.5,391.855
1713027138418,21,253767.296,281837.135,26556292.117,13.000,41.6,-310.903
1713027138418,27,91748.703,367983.949,26556292.117,6.000,48.2,572.002
1713027138418,28,85312.524,369529.139,26556292.117,11.000,43.8,-472.901
1713027138418,32,39642.344,377171.706,26556292.117,9.000,45.0,278.828
1713027138418,6,0.000,0.000,-26559000.000,53.000,28.4,-488.345
1713027138418,5,0.000,0.000,-26559000.000,17.000,37.9,334.762
1713027138418,19,263448.682,272809.096,26556292.117,35.000,31.3,580.522
1713027138418,21,253767.296,281837.135,26556292.117,27.000,33.3,-715.465
1713027138418,4,0.000,0.000,-26559000.000,61.000,27.6,723.424
1713027138418,60,7016873.363,7524675.437,24485163.442,12.000,41.9,3.370
1713027138418,44,1786613.200,10132386.960,24485163.442,53.000,29.0,599.912
1713027138418,43,1431909.638,10188566.485,24485163.442,11.000,43.1,-297.653
1713027138418,42,538468.710,10274595.061,24485163.442,11.000,42.6,-41.065
1713027138418,39,0.000,0.000,-26559000.000,21.000,36.1,-114.515
1713027138418,34,13235.609,379018.245,26556292.117,10.000,44.0,242.692
1713027138418,33,33053.752,377806.115,26556292.117,10.000,43.7,-476.886
1713027138418,21,253767.296,281837.135,26556292.117,19.000,37.2,423.936
1713027138418,16,0.000,0.000,-26559000.000,17.000,38.0,-175.946
1713027138418,14,0.000,0.000,-26559000.000,8.000,45.8,-304.391
1713027138418,13,0.000,0.000,-26559000.000,27.000,34.0,10.677
1713027138418,12,0.000,0.000,-26559000.000,16.000,38.9,483.842
1713027138418,11,0.000,0.000,-26559000.000,12.000,41.7,-69.932
1713027138418,9,0.000,0.000,-26559000.000,11.000,42.6,-265.569
1713027138418,6,0.000,0.000,-26559000.000,12.000,41.7,-233.567
1713027138418,2,0.000,0.000,-26559000.000,16.000,39.2,-6.068
1713027138418,4,0.000,0.000,-26559000.000,21.000,35.7,-536.418
1713027138418,10,0.000,0.000,-26559000.000,70.000,26.3,-387.162
1713027138418,12,0.000,0.000,-26559000.000,17.000,37.3,-253.940
1713027138418,19,263448.682,272809.096,26556292.117,17.000,37.9,-80.501
1713027138418,24,206553.958,318065.203,26556292.117,35.000,32.2,361.320
1713027138418,33,33053.752,377806.115,26556292.117,14.000,39.9,160.519
1713027138418,3,0.000,0.000,-26559000.000,7.000,34.4,-468.438
1713027138418,8,0.000,0.000,-26559000.000,8.000,33.1,206.678
1713027138418,10,0.000,0.000,-26559000.000,20.000,24.6,390.702
1713027138418,27,91748.703,367983.949,26556292.117,5.000,38.4,572.116
1713027138418,28,85312.524,369529.139,26556292.117,11.000,29.5,-472.904
1713027138418,32,39642.344,377171.706,26556292.117,10.000,30.1,280.049
1713027138418,4,0.000,0.000,-26559000.000,9.000,31.5,-536.337
1713027138418,12,0.000,0.000,-26559000.000,14.000,27.6,-254.178
1713027138418,24,206553.958,318065.203,26556292.117,11.000,29.6,361.038
1713027138418,33,33053.752,377806.115,26556292.117,8.000,33.9,160.606
1713027138418,21,253767.296,281837.135,26556292.117,14.000,27.3,423.919
1713027138418,33,33053.752,377806.115,26556292.117,5.000,37.4,-476.797
1713027138418,34,13235.609,379018.245,26556292.117,9.000,31.3,243.665
1713027138418,39,0.000,0.000,-26559000.000,34.000,19.4,-116.100
1713027138418,42,538468.710,10274595.061,24485163.442,5.000,36.6,-40.961
1713027138418,43,1431909.638,10188566.485,24485163.442,9.000,31.1,-297.550
1713027138418,21,253767.296,281837.135,26556292.117,8.000,35.6,422.616
1713027138418,33,33053.752,377806.115,26556292.117,3.000,43.0,-476.780
1713027138418,34,13235.609,379018.245,26556292.117,2.000,46.4,242.844
1713027138418,39,0.000,0.000,-26559000.000,8.000,35.6,-117.208
1713027138418,42,538468.710,10274595.061,24485163.442,3.000,43.0,-40.926
1713027138418,43,1431909.638,10188566.485,24485163.442,4.000,41.4,-297.487
1713027138418,44,1786613.200,10132386.960,24485163.442,16.000,28.4,599.882
1713027139418,2,0.000,0.000,-26559000.000,27.000,34.6,-472.061
1713027139418,3,0.000,0.000,-26559000.000,27.000,34.6,-471.053
1713027139418,8,0.000,0.000,-26559000.000,6.000,48.0,204.893
1713027139418,10,0.000,0.000,-26559000.000,27.000,34.2,388.113
1713027139418,21,253767.296,281837.135,26556292.117,16.000,39.8,-313.387
1713027139418,27,91748.703,367983.949,26556292.117,11.000,43.1,570.146
1713027139418,28,85312.524,369529.139,26556292.117,11.000,43.2,-474.726
1713027139418,32,39642.344,377171.706,26556292.117,12.000,42.3,276.440
1713027139418,6,0.000,0.000,-26559000.000,27.000,33.0,-491.315
1713027139418,5,0.000,0.000,-26559000.000,13.000,40.7,332.554
1713027139418,19,263448.682,272809.096,26556292.117,35.000,31.3,578.699
1713027139418,21,253767.296,281837.135,26556292.117,35.000,31.8,-718.979
1713027139418,44,1786613.200,10132386.960,24485163.442,53.000,28.6,596.888
1713027139418,43,1431909.638,10188566.485,24485163.442,12.000,42.2,-300.310
1713027139418,42,538468.710,10274595.061,24485163.442,11.000,42.6,-43.538
1713027139418,39,0.000,0.000,-26559000.000,35.000,31.7,-116.760
1713027139418,34,13235.609,379018.245,26556292.117,10.000,44.0,240.579
1713027139418,33,33053.752,377806.115,26556292.117,10.000,43.4,-479.169
1713027139418,21,253767.296,281837.135,26556292.117,24.000,35.2,422.826
1713027139418,16,0.000,0.000,-26559000.000,40.000,31.0,-177.598
1713027139418,14,0.000,0.000,-26559000.000,8.000,45.7,-306.515
1713027139418,13,0.000,0.000,-26559000.000,46.000,29.5,7.029
1713027139418,12,0.000,0.000,-26559000.000,17.000,37.5,482.048
1713027139418,11,0.000,0.000,-26559000.000,13.000,40.7,-72.295
1713027139418,9,0.000,0.000,-26559000.000,16.000,39.1,-265.791
1713027139418,6,0.000,0.000,-26559000.000,17.000,37.8,-233.744
1713027139418,4,0.000,0.000,-26559000.000,53.000,29.1,-540.196
1713027139418,10,0.000,0.000,-26559000.000,80.000,25.9,-389.132
1713027139418,11,0.000,0.000,-26559000.000,139.000,21.4,-444.621
1713027139418,12,0.000,0.000,-26559000.000,27.000,34.1,-256.765
1713027139418,19,263448.682,272809.096,26556292.117,27.000,34.2,-82.731
1713027139418,24,206553.958,318065.203,26556292.117,92.000,25.0,360.578
1713027139418,33,33053.752,377806.115,26556292.117,17.000,37.6,158.234
1713027139418,3,0.000,0.000,-26559000.000,10.000,30.4,-470.498
1713027139418,8,0.000,0.000,-26559000.000,7.000,34.8,203.722
1713027139418,27,91748.703,367983.949,26556292.117,9.000,31.9,568.751
1713027139418,28,85312.524,369529.139,26556292.117,8.000,32.8,-473.243
1713027139418,32,39642.344,377171.706,26556292.117,16.000,26.6,278.158
1713027139418,4,0.000,0.000,-26559000.000,14.000,28.0,-540.070
1713027139418,12,0.000,0.000,-26559000.000,18.000,26.2,-254.701
1713027139418,24,206553.958,318065.203,26556292.117,18.000,25.4,359.601
1713027139418,33,33053.752,377806.115,26556292.117,10.000,31.0,157.165
1713027139418,21,253767.296,281837.135,26556292.117,16.000,25.8,423.155
1713027139418,33,33053.752,377806.115,26556292.117,6.000,35.6,-479.122
1713027139418,34,13235.609,379018.245,26556292.117,16.000,25.9,241.348
1713027139418,42,538468.710,10274595.061,24485163.442,7.000,34.2,-43.529
1713027139418,43,1431909.638,10188566.485,24485163.442,11.000,29.4,-300.692
1713027139418,21,253767.296,281837.135,26556292.117,9.000,33.6,422.538
1713027139418,33,33053.752,377806.115,26556292.117,3.000,43.5,-479.053
1713027139418,34,13235.609,379018.245,26556292.117,3.000,45.5,240.751
1713027139418,39,0.000,0.000,-26559000.000,14.000,29.7,-115.898
1713027139418,42,538468.710,10274595.061,24485163.442,4.000,41.4,-45.100
1713027139418,43,1431909.638,10188566.485,24485163.442,5.000,39.5,-300.139
1713027139418,44,1786613.200,10132386.960,24485163.442,16.000,28.3,595.419
1713027140418,2,0.000,0.000,-26559000.000,35.000,32.3,-471.557
1713027140418,3,0.000,0.000,-26559000.000,21.000,36.3,-470.663
1713027140418,8,0.000,0.000,-26559000.000,8.000,46.3,204.760
1713027140418,10,0.000,0.000,-26559000.000,27.000,34.3,390.644
1713027140418,21,253767.296,281837.135,26556292.117,16.000,39.8,-311.662
1713027140418,27,91748.703,367983.949,26556292.117,13.000,41.0,570.173
1713027140418,28,85312.524,369529.139,26556292.117,24.000,35.7,-472.594
1713027140418,32,39642.344,377171.706,26556292.117,16.000,39.7,279.333
1713027140418,6,0.000,0.000,-26559000.000,40.000,30.3,-488.888
1713027140418,5,0.000,0.000,-26559000.000,12.000,41.0,332.294
