system_time,#gps,#glonass,maxGPS_Cn0,maxGLONASS_Cn0,isGPSfix
1521984924035,11,0,12.899999618530273,-1.0,false
1521984925040,11,0,12.199999809265137,-1.0,false
1521984926039,11,0,12.199999809265137,-1.0,false
1521984927040,11,0,10.600000381469727,-1.0,false
1521984928059,11,0,0.0,-1.0,false
1521984929039,11,0,0.0,-1.0,false
1521984930046,11,0,0.0,-1.0,false
1521984931052,11,0,0.0,-1.0,false
1521984932036,11,0,0.0,-1.0,false
1521984933060,11,0,0.0,-1.0,false
1521984934056,11,0,0.0,-1.0,false
1521984935040,11,0,0.0,-1.0,false
1521984936045,11,0,0.0,-1.0,false
1521984937039,11,0,0.0,-1.0,false
1521984938039,11,0,0.0,-1.0,false
1521984939038,11,0,0.0,-1.0,false
1521984940013,11,0,0.0,-1.0,false
1521984941040,11,0,0.0,-1.0,false
1521984942052,11,0,0.0,-1.0,false
1521984943039,11,0,0.0,-1.0,false
1521984944048,11,0,0.0,-1.0,false
1521984945036,11,0,0.0,-1.0,false
1521984946044,11,0,0.0,-1.0,false
1521984947051,11,0,0.0,-1.0,false
1521984948029,11,0,0.0,-1.0,false
1521984949052,11,0,0.0,-1.0,false
1521984950029,11,0,0.0,-1.0,false
1521984951095,11,0,0.0,-1.0,false
1521984952056,11,0,0.0,-1.0,false
1521984953010,11,0,0.0,-1.0,false
1521984954036,11,0,0.0,-1.0,false
1521984955047,11,0,0.0,-1.0,false
1521984956021,11,0,0.0,-1.0,false
1521984957038,11,0,0.0,-1.0,false
1521984958033,11,0,0.0,-1.0,false
1521984959057,11,0,0.0,-1.0,false
1521984960021,11,0,0.0,-1.0,false
1521984961012,11,0,0.0,-1.0,false
1521984962059,11,0,0.0,-1.0,false
1521984963034,11,0,0.0,-1.0,false
1521984964040,11,0,0.0,-1.0,false
1521984965040,11,0,0.0,-1.0,false
1521984966032,11,0,0.0,-1.0,false
1521984967040,11,0,0.0,-1.0,false
1521984968033,11,0,0.0,-1.0,false
1521984969046,11,0,0.0,-1.0,false
1521984970038,11,0,0.0,-1.0,false
1521984971045,11,0,0.0,-1.0,false
1521984972011,11,0,0.0,-1.0,false
1521984973039,11,0,0.0,-1.0,false
1521984974046,11,0,0.0,-1.0,false
1521984975073,11,0,0.0,-1.0,false
1521984976063,11,0,0.0,-1.0,false
1521984977031,11,0,0.0,-1.0,false
1521984978049,11,0,0.0,-1.0,false
1521984979043,11,0,0.0,-1.0,false
1521984980011,11,0,0.0,-1.0,false
1521984981039,11,0,0.0,-1.0,false
1521984982035,11,0,0.0,-1.0,false
1521984983098,11,0,0.0,-1.0,false
1521984984040,11,0,0.0,-1.0,false
1521984985010,11,0,0.0,-1.0,false
1521984986049,11,0,0.0,-1.0,false
1521984987034,11,0,0.0,-1.0,false
1521984988079,11,0,0.0,-1.0,false
1521984989048,11,0,0.0,-1.0,false
1521984990035,11,0,0.0,-1.0,false
1521984991038,11,0,0.0,-1.0,false
1521984992033,11,0,0.0,-1.0,false
1521984993040,11,0,0.0,-1.0,false
1521984994044,11,0,0.0,-1.0,false
1521984995033,11,0,0.0,-1.0,false
1521984996033,11,0,0.0,-1.0,false
1521984997048,11,0,0.0,-1.0,false
1521984998039,11,0,0.0,-1.0,false
1521984999066,11,0,0.0,-1.0,false
1521985000034,11,0,0.0,-1.0,false
1521985001041,11,0,0.0,-1.0,false
1521985002035,11,0,0.0,-1.0,false
1521985003097,11,0,0.0,-1.0,false
1521985004046,11,0,0.0,-1.0,false
1521985005038,11,0,0.0,-1.0,false
1521985006039,11,0,0.0,-1.0,false
1521985007034,11,0,0.0,-1.0,false
1521985008042,11,0,0.0,-1.0,false
1521985009035,11,0,0.0,-1.0,false
1521985010071,11,0,0.0,-1.0,false
1521985011039,11,0,0.0,-1.0,false
1521985012034,11,0,0.0,-1.0,false
1521985013048,11,0,0.0,-1.0,false
1521985014011,11,0,0.0,-1.0,false
1521985015066,11,0,0.0,-1.0,false
1521985016014,11,0,0.0,-1.0,false
1521985017038,11,0,0.0,-1.0,false
1521985018039,11,0,0.0,-1.0,false
1521985019027,11,0,0.0,-1.0,false
1521985020133,11,0,0.0,-1.0,false
1521985021055,11,0,0.0,-1.0,false
1521985022011,11,0,0.0,-1.0,false
1521985023038,11,0,0.0,-1.0,false
1521985024062,11,0,0.0,-1.0,false
1521985025101,11,0,0.0,-1.0,false
1521985026039,11,0,0.0,-1.0,false
1521985027048,11,0,0.0,-1.0,false
1521985028041,11,0,0.0,-1.0,false
1521985029031,11,0,0.0,-1.0,false
1521985030058,11,0,0.0,-1.0,false
1521985031047,11,0,0.0,-1.0,false
1521985032053,11,0,0.0,-1.0,false
1521985033057,11,0,0.0,-1.0,false
1521985034047,11,0,0.0,-1.0,false
1521985035012,11,0,0.0,-1.0,false
1521985036049,11,0,0.0,-1.0,false
1521985037032,11,0,0.0,-1.0,false
1521985038039,11,0,0.0,-1.0,false
1521985039034,11,0,0.0,-1.0,false
1521985040018,11,0,0.0,-1.0,false
1521985041040,11,0,0.0,-1.0,false
1521985042030,11,0,0.0,-1.0,false
1521985043011,11,0,0.0,-1.0,false
1521985044048,11,0,0.0,-1.0,false
1521985045045,11,0,0.0,-1.0,false
1521985046088,11,0,0.0,-1.0,false
1521985047039,11,0,0.0,-1.0,false
1521985048047,11,0,0.0,-1.0,false
1521985049038,11,0,0.0,-1.0,false
1521985050047,11,0,0.0,-1.0,false
1521985051033,11,0,0.0,-1.0,false
1521985052039,11,0,0.0,-1.0,false
1521985053036,11,0,0.0,-1.0,false
1521985054043,11,0,0.0,-1.0,false
1521985055038,11,0,0.0,-1.0,false
1521985056032,11,0,0.0,-1.0,false
1521985057127,11,0,0.0,-1.0,false
1521985058040,11,0,0.0,-1.0,false
1521985059031,11,0,0.0,-1.0,false
1521985060060,11,0,0.0,-1.0,false
1521985061034,11,0,0.0,-1.0,false
1521985062011,11,0,0.0,-1.0,false
1521985063045,11,0,0.0,-1.0,false
1521985064035,11,0,0.0,-1.0,false
1521985065045,11,0,0.0,-1.0,false
1521985066031,11,0,0.0,-1.0,false
1521985067011,11,0,0.0,-1.0,false
1521985068047,11,0,0.0,-1.0,false
1521985069032,11,0,0.0,-1.0,false
1521985070068,11,0,0.0,-1.0,false
1521985071034,11,0,0.0,-1.0,false
1521985072011,11,0,0.0,-1.0,false
1521985073040,11,0,0.0,-1.0,false
1521985074052,11,0,0.0,-1.0,false
1521985075119,11,0,0.0,-1.0,false
1521985076019,11,0,0.0,-1.0,false
1521985077028,11,0,0.0,-1.0,false
1521985078051,11,0,0.0,-1.0,false
1521985079034,11,0,0.0,-1.0,false
1521985080098,11,0,0.0,-1.0,false
1521985081017,11,0,0.0,-1.0,false
1521985082046,11,0,0.0,-1.0,false
1521985083038,11,0,0.0,-1.0,false
1521985084033,11,0,0.0,-1.0,false
1521985085011,11,0,0.0,-1.0,false
1521985086045,11,0,0.0,-1.0,false
1521985087052,11,0,0.0,-1.0,false
1521985088133,11,0,0.0,-1.0,false
1521985089038,11,0,0.0,-1.0,false
1521985090011,11,0,0.0,-1.0,false
1521985091069,11,0,0.0,-1.0,false
1521985092055,11,0,0.0,-1.0,false
1521985093102,11,0,0.0,-1.0,false
1521985094052,11,0,0.0,-1.0,false
1521985095009,11,0,0.0,-1.0,false
1521985096063,11,0,0.0,-1.0,false
1521985097030,11,0,0.0,-1.0,false
1521985098079,11,0,0.0,-1.0,false
1521985099040,11,0,0.0,-1.0,false
1521985100033,11,0,0.0,-1.0,false
1521985101045,11,0,0.0,-1.0,false
1521985102038,11,0,0.0,-1.0,false
1521985103030,11,0,0.0,-1.0,false
1521985104038,11,0,0.0,-1.0,false
1521985105052,11,0,0.0,-1.0,false
1521985106066,11,0,0.0,-1.0,false
1521985107054,11,0,0.0,-1.0,false
1521985108034,11,0,0.0,-1.0,false
1521985109038,11,0,0.0,-1.0,false
1521985110049,11,0,0.0,-1.0,false
1521985111022,11,0,0.0,-1.0,false
1521985112039,11,0,0.0,-1.0,false
1521985113055,11,0,0.0,-1.0,false
1521985114046,11,0,0.0,-1.0,false
1521985115017,11,0,0.0,-1.0,false
1521985116010,11,0,0.0,-1.0,false
1521985117047,11,0,0.0,-1.0,false
1521985118033,11,0,0.0,-1.0,false
1521985119054,11,0,0.0,-1.0,false
1521985120030,11,0,0.0,-1.0,false
1521985121055,11,0,0.0,-1.0,false
1521985122038,11,0,0.0,-1.0,false
1521985123029,11,0,0.0,-1.0,false
1521985124069,11,0,0.0,-1.0,false
1521985125059,11,0,0.0,-1.0,false
1521985126034,11,0,0.0,-1.0,false
1521985127049,11,0,0.0,-1.0,false
1521985128049,11,0,0.0,-1.0,false
1521985129044,11,0,0.0,-1.0,false
1521985130038,11,0,0.0,-1.0,false
1521985131046,11,0,0.0,-1.0,false
1521985132043,11,0,0.0,-1.0,false
1521985133048,11,0,0.0,-1.0,false
1521985134054,11,0,0.0,-1.0,false
1521985135047,11,0,0.0,-1.0,false
1521985136046,11,0,0.0,-1.0,false
1521985137029,11,0,0.0,-1.0,false
1521985138039,11,0,0.0,-1.0,false
1521985139052,11,0,0.0,-1.0,false
1521985140071,11,0,0.0,-1.0,false
1521985141046,11,0,0.0,-1.0,false
1521985142039,11,0,0.0,-1.0,false
1521985143041,11,0,0.0,-1.0,false
1521985144046,11,0,0.0,-1.0,false
1521985145046,11,0,0.0,-1.0,false
1521985146042,11,0,0.0,-1.0,false
1521985147029,11,0,0.0,-1.0,false
1521985148048,11,0,0.0,-1.0,false
1521985149042,11,0,0.0,-1.0,false
1521985150038,11,0,0.0,-1.0,false
1521985151035,11,0,0.0,-1.0,false
1521985152035,11,0,0.0,-1.0,false
1521985153040,11,0,0.0,-1.0,false
1521985154042,11,0,0.0,-1.0,false
1521985155038,11,0,0.0,-1.0,false
1521985156062,11,0,0.0,-1.0,false
1521985157039,11,0,0.0,-1.0,false
1521985158046,11,0,0.0,-1.0,false
1521985159042,11,0,0.0,-1.0,false
1521985160031,11,0,0.0,-1.0,false
1521985161039,11,0,0.0,-1.0,false
1521985162031,11,0,0.0,-1.0,false
1521985163039,11,0,0.0,-1.0,false
1521985164037,11,0,0.0,-1.0,false
1521985165052,11,0,0.0,-1.0,false
1521985166049,11,0,0.0,-1.0,false
1521985167058,11,0,0.0,-1.0,false
1521985168064,11,0,0.0,-1.0,false
1521985169028,11,0,0.0,-1.0,false
1521985170046,11,0,0.0,-1.0,false
1521985171050,11,0,0.0,-1.0,false
1521985172034,11,0,0.0,-1.0,false
1521985173042,11,0,0.0,-1.0,false
1521985174064,11,0,0.0,-1.0,false
1521985175030,11,0,0.0,-1.0,false
1521985176098,11,0,0.0,-1.0,false
1521985177038,11,0,0.0,-1.0,false
1521985178041,11,0,0.0,-1.0,false
1521985179039,11,0,0.0,-1.0,false
1521985180060,11,0,0.0,-1.0,false
1521985181042,11,0,0.0,-1.0,false
1521985182013,11,0,0.0,-1.0,false
1521985183046,11,0,0.0,-1.0,false
1521985184079,11,0,0.0,-1.0,false
1521985185038,11,0,0.0,-1.0,false
1521985186045,11,0,0.0,-1.0,false
1521985187040,11,0,0.0,-1.0,false
1521985188039,11,0,0.0,-1.0,false
1521985189054,11,0,0.0,-1.0,false
1521985190040,11,0,0.0,-1.0,false
1521985191045,11,0,0.0,-1.0,false
1521985192073,11,0,0.0,-1.0,false
1521985193053,11,0,0.0,-1.0,false
1521985194058,11,0,0.0,-1.0,false
1521985195047,11,0,0.0,-1.0,false
1521985196039,11,0,0.0,-1.0,false
