1521987840000,$GPGGA,142400.011,3109.8491,N,03432.0527,E,0,0,,152.8,M,15.7,M,,*44
1521987840000,$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
1521987840000,$PMTKGEPH,3,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0*05
1521987840000,$PMTKGALM,30,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1*2A
1521987840000,$GPGSV,3,1,10,24,78,205,,02,55,116,,12,54,341,,06,37,063,*73
1521987840000,$GPGSV,3,2,10,25,24,302,,29,21,237,,19,21,043,,15,11,201,*7C
1521987840000,$GPGSV,3,3,10,32,10,307,,17,05,047,*7C
1521987840000,$GPRMC,142400.011,V,3109.8491,N,03432.0527,E,0.000,0.00,250318,,,N*41
1521987840000,$GPVTG,0.00,T,,M,0.000,N,0.000,K,N*32
1521987840000,$GPVTG,0.00,T,,M,0.000,N,0.000,K,N*32
1521987840000,$PMTKTSX1,6011,0.000,0.003,85.000,d40000,0.000000,0.000000,0.000000,-0.225000,0.000000*1C
1521987840000,$GPACCURACY,531.8*07
1521987841000,$GPGGA,142401.011,3109.8491,N,03432.0527,E,0,0,,152.8,M,15.7,M,,*45
1521987841000,$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
1521987841000,$PMTKGEPH,3,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0*05
1521987841000,$PMTKGALM,30,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1*2A
1521987841000,$GPGSV,3,1,10,24,78,205,,02,55,116,,12,54,341,,06,37,063,*73
1521987841000,$GPGSV,3,2,10,25,24,302,,29,21,237,,19,21,043,,15,11,201,*7C
1521987841000,$GPGSV,3,3,10,32,10,307,,17,05,047,*7C
1521987841000,$GPRMC,142401.011,V,3109.8491,N,03432.0527,E,0.000,0.00,250318,,,N*40
1521987841000,$GPVTG,0.00,T,,M,0.000,N,0.000,K,N*32
1521987841000,$GPVTG,0.00,T,,M,0.000,N,0.000,K,N*32
1521987841000,$PMTKTSX1,7011,0.000,0.003,85.000,d40000,0.000000,0.000000,0.000000,-0.225000,0.000000*1D
1521987841000,$GPACCURACY,531.8*07
1521987842000,$GPGGA,142402.011,3109.8491,N,03432.0527,E,0,0,,152.8,M,15.7,M,,*46
1521987842000,$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
1521987842000,$PMTKGEPH,3,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0*05
1521987842000,$PMTKGALM,30,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1*2A
1521987842000,$GPGSV,3,1,10,24,78,205,,02,55,116,,12,54,341,,06,37,063,*73
1521987842000,$GPGSV,3,2,10,25,24,302,,29,21,237,,19,21,043,,15,11,201,*7C
1521987842000,$GPGSV,3,3,10,32,10,307,,17,05,047,*7C
1521987842000,$GPRMC,142402.011,V,3109.8491,N,03432.0527,E,0.000,0.00,250318,,,N*43
1521987842000,$GPVTG,0.00,T,,M,0.000,N,0.000,K,N*32
1521987842000,$GPVTG,0.00,T,,M,0.000,N,0.000,K,N*32
1521987842000,$PMTKTSX1,8011,0.000,0.003,85.000,d40000,0.000000,0.000000,0.000000,-0.225000,0.000000*12
1521987842000,$GPACCURACY,531.8*07
1521987843000,$GPGGA,142403.011,3109.8491,N,03432.0527,E,0,0,,152.8,M,15.7,M,,*47
1521987843000,$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
1521987843000,$PMTKGEPH,3,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0*05
1521987843000,$PMTKGALM,30,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1*2A
