system_time,#gps,#glonass,maxGPS_Cn0,maxGLONASS_Cn0,isGPSfix
1521989026920,12,0,14.399999618530273,-1.0,false
1521989027922,12,0,13.800000190734863,-1.0,false
1521989028942,12,0,13.600000381469727,-1.0,false
1521989029920,12,0,13.399999618530273,-1.0,false
1521989030913,12,0,13.300000190734863,-1.0,false
1521989031922,12,0,13.399999618530273,-1.0,false
1521989032918,12,0,13.5,-1.0,false
1521989033930,12,0,12.199999809265137,-1.0,false
1521989034919,12,0,11.300000190734863,-1.0,false
1521989035920,12,0,11.100000381469727,-1.0,false
1521989036914,12,0,11.0,-1.0,false
1521989037930,12,0,0.0,-1.0,false
1521989038920,12,0,0.0,-1.0,false
1521989039919,12,0,0.0,-1.0,false
1521989040925,12,0,0.0,-1.0,false
1521989041919,12,0,0.0,-1.0,false
1521989042892,12,0,0.0,-1.0,false
1521989043927,12,0,0.0,-1.0,false
1521989044918,12,0,0.0,-1.0,false
1521989045975,12,0,24.200000762939453,-1.0,false
1521989046913,12,0,19.299999237060547,-1.0,false
1521989047919,12,0,27.799999237060547,-1.0,false
1521989048974,12,0,26.700000762939453,-1.0,false
1521989049919,12,0,26.399999618530273,-1.0,false
1521989050914,12,0,23.299999237060547,-1.0,false
1521989051914,12,0,27.399999618530273,-1.0,false
1521989052923,12,0,24.5,-1.0,false
1521989053931,12,0,29.200000762939453,-1.0,false
1521989054959,12,0,28.399999618530273,-1.0,false
1521989055923,12,0,30.200000762939453,-1.0,false
1521989056942,12,0,30.100000381469727,-1.0,false
1521989057931,12,0,27.700000762939453,-1.0,false
1521989058958,12,0,25.200000762939453,-1.0,true
1521989059956,12,0,33.79999923706055,-1.0,true
1521989061005,12,0,23.899999618530273,-1.0,true
1521989061951,12,0,26.5,-1.0,true
1521989062933,11,0,30.5,-1.0,true
1521989064043,11,0,28.899999618530273,-1.0,true
1521989064944,11,0,27.700000762939453,-1.0,true
1521989065984,11,0,30.5,-1.0,true
1521989066996,10,0,27.799999237060547,-1.0,true
1521989067950,10,0,26.700000762939453,-1.0,true
1521989068928,10,0,33.0,-1.0,true
1521989070010,10,0,24.299999237060547,-1.0,true
1521989070949,10,0,26.399999618530273,-1.0,true
1521989071942,10,0,28.0,-1.0,true
1521989072952,10,0,26.700000762939453,-1.0,true
1521989073953,10,0,24.200000762939453,-1.0,true
1521989074916,10,0,21.700000762939453,-1.0,true
1521989075988,10,0,19.299999237060547,-1.0,true
1521989076952,10,0,17.899999618530273,-1.0,true
1521989077919,10,0,16.600000381469727,-1.0,true
1521989078980,10,0,15.699999809265137,-1.0,true
1521989079930,10,0,15.0,-1.0,false
1521989080902,10,0,14.600000381469727,-1.0,false
1521989081908,10,0,13.800000190734863,-1.0,false
1521989082927,10,0,13.399999618530273,-1.0,false
1521989083980,10,0,12.800000190734863,-1.0,false
1521989084951,10,0,12.5,-1.0,false
1521989085919,10,0,12.300000190734863,-1.0,false
1521989086918,10,0,11.800000190734863,-1.0,false
1521989087980,10,0,11.600000381469727,-1.0,false
1521989088925,10,0,11.600000381469727,-1.0,false
1521989089921,10,0,11.600000381469727,-1.0,false
1521989090985,10,0,11.600000381469727,-1.0,false
1521989091921,10,0,19.100000381469727,-1.0,false
1521989092918,10,0,18.899999618530273,-1.0,false
1521989093900,10,0,17.399999618530273,-1.0,false
1521989094920,10,0,16.100000381469727,-1.0,false
1521989095926,10,0,15.300000190734863,-1.0,false
1521989096986,10,0,14.800000190734863,-1.0,false
1521989097924,10,0,15.0,-1.0,false
1521989098899,10,0,15.100000381469727,-1.0,false
1521989099988,10,0,14.0,-1.0,false
1521989100922,10,0,13.300000190734863,-1.0,false
1521989101902,10,0,12.800000190734863,-1.0,false
1521989102950,10,0,13.100000381469727,-1.0,false
1521989103917,10,0,13.300000190734863,-1.0,false
1521989104917,10,0,12.600000381469727,-1.0,false
1521989105988,10,0,12.100000381469727,-1.0,false
1521989106918,10,0,11.699999809265137,-1.0,false
1521989107923,10,0,0.0,-1.0,false
1521989108922,10,0,0.0,-1.0,false
1521989109921,10,0,0.0,-1.0,false
1521989110898,10,0,0.0,-1.0,false
1521989111935,10,0,0.0,-1.0,false
1521989112921,10,0,0.0,-1.0,false
1521989113921,10,0,0.0,-1.0,false
1521989114900,10,0,0.0,-1.0,false
1521989115921,10,0,0.0,-1.0,false
1521989116921,10,0,0.0,-1.0,false
1521989117900,10,0,0.0,-1.0,false
1521989118918,10,0,0.0,-1.0,false
1521989119922,10,0,0.0,-1.0,false
1521989120877,10,0,0.0,-1.0,false
1521989121918,10,0,0.0,-1.0,false
1521989122918,10,0,0.0,-1.0,false
1521989123914,10,0,0.0,-1.0,false
1521989124927,10,0,0.0,-1.0,false
1521989125945,10,0,0.0,-1.0,false
1521989126926,10,0,0.0,-1.0,false
1521989127903,10,0,0.0,-1.0,false
1521989128918,10,0,0.0,-1.0,false
1521989129919,10,0,20.399999618530273,-1.0,false
1521989130945,10,0,20.799999237060547,-1.0,false
1521989131922,10,0,20.399999618530273,-1.0,false
1521989132923,10,0,21.399999618530273,-1.0,false
1521989133886,10,0,19.299999237060547,-1.0,false
