system_time,#gps,#glonass,maxGPS_Cn0,maxGLONASS_Cn0,isGPSfix
1521987846576,9,0,0.0,-1.0,false
1521987847615,9,0,0.0,-1.0,false
1521987848618,9,0,0.0,-1.0,false
1521987849602,9,0,0.0,-1.0,false
1521987850599,9,0,0.0,-1.0,false
1521987851574,9,0,0.0,-1.0,false
1521987852617,9,0,0.0,-1.0,false
1521987853620,9,0,0.0,-1.0,false
1521987854596,9,0,0.0,-1.0,false
1521987855618,9,0,0.0,-1.0,false
1521987856611,9,0,0.0,-1.0,false
1521987857620,9,0,0.0,-1.0,false
1521987858595,9,0,0.0,-1.0,false
1521987859597,9,0,0.0,-1.0,false
1521987860609,9,0,0.0,-1.0,false
1521987861575,9,0,0.0,-1.0,false
1521987862618,9,0,0.0,-1.0,false
1521987863610,9,0,0.0,-1.0,false
1521987864611,9,0,0.0,-1.0,false
1521987865618,9,0,0.0,-1.0,false
1521987866622,9,0,0.0,-1.0,false
1521987867669,9,0,0.0,-1.0,false
1521987868621,9,0,0.0,-1.0,false
1521987869577,9,0,0.0,-1.0,false
1521987870605,9,0,0.0,-1.0,false
1521987871603,9,0,0.0,-1.0,false
1521987872597,9,0,0.0,-1.0,false
1521987873618,9,0,0.0,-1.0,false
1521987874609,9,0,0.0,-1.0,false
1521987875618,9,0,0.0,-1.0,false
1521987876617,9,0,0.0,-1.0,false
1521987877612,9,0,0.0,-1.0,false
1521987878608,9,0,0.0,-1.0,false
1521987879616,9,0,0.0,-1.0,false
1521987880617,9,0,0.0,-1.0,false
1521987881626,9,0,0.0,-1.0,false
1521987882599,9,0,0.0,-1.0,false
1521987883610,9,0,0.0,-1.0,false
1521987884628,9,0,0.0,-1.0,false
1521987885609,9,0,0.0,-1.0,false
1521987886617,9,0,0.0,-1.0,false
1521987887575,9,0,0.0,-1.0,false
1521987888610,9,0,0.0,-1.0,false
1521987889619,9,0,0.0,-1.0,false
1521987890613,9,0,0.0,-1.0,false
1521987891609,9,0,0.0,-1.0,false
1521987892596,9,0,0.0,-1.0,false
1521987893623,9,0,0.0,-1.0,false
1521987894598,9,0,0.0,-1.0,false
1521987895622,9,0,0.0,-1.0,false
1521987896611,9,0,0.0,-1.0,false
1521987897610,9,0,0.0,-1.0,false
1521987898690,9,0,0.0,-1.0,false
1521987899596,9,0,0.0,-1.0,false
1521987900616,9,0,0.0,-1.0,false
1521987901605,9,0,0.0,-1.0,false
1521987902600,9,0,0.0,-1.0,false
1521987903691,9,0,0.0,-1.0,false
1521987904609,9,0,0.0,-1.0,false
1521987905616,9,0,0.0,-1.0,false
1521987906617,9,0,0.0,-1.0,false
1521987907595,9,0,0.0,-1.0,false
1521987908583,9,0,0.0,-1.0,false
1521987909599,9,0,0.0,-1.0,false
1521987910596,9,0,0.0,-1.0,false
1521987911610,9,0,0.0,-1.0,false
1521987912596,9,0,0.0,-1.0,false
1521987913601,9,0,0.0,-1.0,false
1521987914603,9,0,0.0,-1.0,false
1521987915617,9,0,0.0,-1.0,false
1521987916610,9,0,0.0,-1.0,false
1521987917610,9,0,0.0,-1.0,false
1521987918595,9,0,0.0,-1.0,false
1521987919619,9,0,0.0,-1.0,false
1521987920597,9,0,0.0,-1.0,false
1521987921608,9,0,0.0,-1.0,false
1521987922620,9,0,0.0,-1.0,false
1521987923574,9,0,0.0,-1.0,false
1521987924586,9,0,0.0,-1.0,false
1521987925621,9,0,0.0,-1.0,false
1521987926575,9,0,0.0,-1.0,false
1521987927612,9,0,0.0,-1.0,false
1521987928610,9,0,0.0,-1.0,false
1521987929620,9,0,0.0,-1.0,false
1521987930615,9,0,0.0,-1.0,false
1521987931575,9,0,0.0,-1.0,false
1521987932599,9,0,0.0,-1.0,false
1521987933598,9,0,0.0,-1.0,false
1521987934595,9,0,0.0,-1.0,false
1521987935596,9,0,0.0,-1.0,false
1521987936585,9,0,0.0,-1.0,false
1521987937599,9,0,0.0,-1.0,false
1521987938598,9,0,0.0,-1.0,false
1521987939634,9,0,0.0,-1.0,false
1521987940600,9,0,0.0,-1.0,false
