1521977969000,$GPGGA,113929.000,3109.6465,N,03432.0488,E,0,0,,1893.6,M,15.7,M,,*7C
1521977969000,$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
1521977969000,$PMTKGEPH,7,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0*01
1521977969000,$PMTKGALM,30,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1*2A
1521977969000,$GPGSV,3,1,12,13,69,210,,19,64,138,,17,63,081,,15,51,281,*77
1521977969000,$GPGSV,3,2,12,28,26,047,,24,24,310,,30,17,104,,12,16,254,*73
1521977969000,$GPGSV,3,3,12,06,09,143,,20,04,263,,05,01,204,,01,01,046,*72
1521977969000,$GPRMC,113929.000,V,3109.6465,N,03432.0488,E,0.000,0.00,250318,,,N*42
1521977969000,$GPVTG,0.00,T,,M,0.000,N,0.000,K,N*32
1521977969000,$GPVTG,0.00,T,,M,0.000,N,0.000,K,N*32
1521977969000,$PMTKTSX1,896312,4384.497,0.003,85.000,d40000,0.000000,0.438450,0.000001,-0.225000,0.000000*23
1521977969000,$GPACCURACY,47.3*38
1521977970000,$GPGGA,113930.000,3109.6465,N,03432.0488,E,0,0,,1893.6,M,15.7,M,,*74
1521977970000,$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
1521977970000,$PMTKGEPH,7,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0*01
1521977970000,$PMTKGALM,30,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1*2A
1521977970000,$GPGSV,3,1,12,13,69,210,,19,64,138,,17,63,081,,15,51,281,*77
1521977970000,$GPGSV,3,2,12,28,26,047,,24,24,310,,30,17,104,,12,16,254,*73
1521977970000,$GPGSV,3,3,12,06,09,143,,20,04,263,,05,01,204,,01,01,046,*72
1521977970000,$GPRMC,113930.000,V,3109.6465,N,03432.0488,E,0.000,0.00,250318,,,N*4A
1521977970000,$GPVTG,0.00,T,,M,0.000,N,0.000,K,N*32
1521977970000,$GPVTG,0.00,T,,M,0.000,N,0.000,K,N*32
1521977970000,$PMTKTSX1,897312,4384.497,0.003,85.000,d40000,0.000000,0.438450,0.000001,-0.225000,0.000000*22
1521977970000,$GPACCURACY,47.5*3E
1521977971000,$GPGGA,113931.000,3109.6477,N,03432.0477,E,0,0,,1893.6,M,15.7,M,,*76
1521977971000,$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
