system_time,gps_time,latitude,longtide,altitude,sog,cog,accuracy
1521988289921,1521977522000,31.16115333333333,34.530255000000004,1808.7,4.430728912353516,88.08000183105469,7.0
1521988290926,1521977523000,31.161166666666666,34.53031333333333,1812.3,4.529555320739746,85.77999877929688,8.0
1521988291926,1521977524000,31.161181666666668,34.530386666666665,1818.2,5.149281024932861,86.25,8.0
1521988292920,1521977525000,31.161209999999997,34.53042833333333,1828.3,5.255313873291016,87.2300033569336,7.900000095367432
1521988293989,1521977526000,31.161211666666667,34.530476666666665,1833.5,5.03552770614624,88.69000244140625,7.900000095367432
1521988294922,1521977527000,31.161211666666667,34.530523333333335,1837.6,4.550144672393799,85.98999786376953,7.900000095367432
1521988295918,1521977528000,31.161211666666667,34.530566666666665,1840.9,4.282488822937012,90.19000244140625,7.900000095367432
1521988296901,1521977529000,31.16119666666667,34.5306,1846.5,4.380800724029541,99.83999633789062,7.900000095367432
1521988297919,1521977530000,31.16118666666667,34.53064666666667,1850.6,4.800814151763916,98.77999877929688,7.900000095367432
1521988298919,1521977531000,31.161166666666666,34.53069166666667,1854.8,4.997437953948975,107.12000274658203,7.900000095367432
1521988299922,1521977532000,31.16112666666667,34.53073333333334,1855.2,5.265093803405762,113.4000015258789,7.900000095367432
1521988300922,1521977533000,31.161091666666668,34.53078,1857.4,5.386053562164307,119.08000183105469,7.900000095367432
1521988301878,1521977534000,31.161055,34.53082833333334,1859.6,5.750991344451904,121.47000122070312,7.900000095367432
1521988302919,1521977535000,31.161026666666665,34.530883333333335,1861.1,5.8081254959106445,117.5999984741211,7.900000095367432
1521988303920,1521977536000,31.161005,34.53093,1861.5,5.497747898101807,118.2300033569336,7.900000095367432
1521988304899,1521977537000,31.16098833333333,34.53098,1862.3,5.112735748291016,116.02999877929688,7.900000095367432
1521988305919,1521977538000,31.160968333333336,34.53102833333333,1862.9,5.298550605773926,115.94999694824219,7.900000095367432
1521988306898,1521977539000,31.160948333333334,34.531079999999996,1864.3,5.414362907409668,115.68000030517578,8.0
1521988307885,1521977540000,31.16091666666667,34.53113,1865.3,5.480247497558594,117.69000244140625,8.0
1521988308935,1521977541000,31.160878333333336,34.531171666666665,1866.6,5.513704299926758,123.41000366210938,8.0
1521988309923,1521977542000,31.16083833333333,34.53120166666667,1867.9,5.463261604309082,130.22000122070312,8.0
1521988310937,1521977543000,31.160804999999996,34.53123166666667,1869.3,5.352596282958984,131.9199981689453,8.0
1521988311931,1521977544000,31.16079333333333,34.53127166666666,1870.5,5.217224597930908,128.44000244140625,8.0
1521988312930,1521977545000,31.16078,34.531303333333334,1872.1,5.04685115814209,125.0199966430664,8.0
1521988313983,1521977546000,31.16075166666667,34.53132666666667,1873.7,4.899126052856445,130.5,8.0
1521988436920,1521977669000,31.160641666666667,34.53469833333334,1884.9,4.211457252502441,358.57000732421875,7.199999809265137
1521988437900,1521977670000,31.16068833333333,34.53469166666666,1885.3,4.16513204574585,353.6199951171875,7.199999809265137
1521988438928,1521977671000,31.16074,34.534683333333334,1884.7,4.227928161621094,351.9100036621094,7.099999904632568
1521988439921,1521977672000,31.160788333333336,34.53467333333333,1885.1,4.316975116729736,347.44000244140625,7.0
1521988440900,1521977673000,31.160831666666663,34.53465833333333,1885.4,4.3756537437438965,345.8299865722656,8.0
1521988441916,1521977674000,31.160863333333335,34.534641666666666,1885.7,4.391095161437988,340.57000732421875,8.0
1521988442921,1521977675000,31.160891666666664,34.53462833333333,1885.9,4.373079776763916,340.69000244140625,8.0
1521988443917,1521977676000,31.16093166666667,34.53461166666667,1886.1,4.525952339172363,337.8599853515625,8.0
1521988444934,1521977677000,31.16097333333333,34.534596666666665,1886.4,4.658751010894775,340.42999267578125,8.0
1521988445926,1521977678000,31.161023333333333,34.53458333333333,1886.6,4.79257869720459,344.25,8.0
1521988446987,1521977679000,31.16106333333333,34.53457,1886.8,4.803387641906738,344.7900085449219,8.0
1521988447926,1521977680000,31.1611,34.53455666666667,1887.0,4.797211170196533,344.0400085449219,8.0
1521988448918,1521977681000,31.161145,34.534546666666664,1887.1,4.738532543182373,346.2300109863281,8.0
1521988449919,1521977682000,31.161175000000004,34.53454,1887.3,4.647427082061768,347.260009765625,8.0
1521988450919,1521977683000,31.161208333333335,34.534531666666666,1887.6,4.572277545928955,347.55999755859375,8.0
1521988451972,1521977684000,31.161250000000003,34.53452166666667,1887.9,4.584115982055664,347.80999755859375,8.0
1521988452919,1521977685000,31.16128833333333,34.534506666666665,1888.1,4.632500171661377,341.4700012207031,8.0
1521988453921,1521977686000,31.161321666666662,34.534495,1888.3,4.582571983337402,341.5400085449219,8.0
1521988454927,1521977687000,31.161344999999997,34.53447666666667,1888.6,4.46418571472168,332.1099853515625,8.0
1521988455927,1521977688000,31.16136,34.53445166666667,1888.7,4.262929439544678,315.8699951171875,8.0
1521988457909,1521977690000,31.161366666666662,34.53442333333333,1889.0,0.13022471964359283,57.91999816894531,7.099999904632568
1521988458896,1521977691000,31.161356666666666,34.53442,1889.3,0.35207000374794006,213.7100067138672,7.199999809265137
1521988459920,1521977692000,31.161340000000003,34.53436833333333,1889.5,1.902928113937378,245.3699951171875,7.300000190734863
1521988460920,1521977693000,31.161341666666665,34.53433,1889.8,2.3769872188568115,256.5799865722656,7.400000095367432
1521988461914,1521977694000,31.161341666666665,34.534258333333334,1890.1,3.5788636207580566,263.0799865722656,7.300000190734863
1521988462920,1521977695000,31.161338333333333,34.534218333333335,1890.3,3.7265889644622803,263.1499938964844,7.400000095367432
1521988463900,1521977696000,31.161311666666666,34.534175,1890.5,4.163073539733887,255.41000366210938,7.400000095367432
