
-1,0.8138888888888889,0.8444444444444444,4.4,2.0487008843223087E7,0.0,9.115497E-13,9.115497E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.8805555555555555,0.5111111111111111,4.4,2.1678808871730447E7,0.0,1.8324483E-11,1.8324483E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.44166666666666665,0.7333333333333333,4.4,2.0780445956692535E7,0.0,1.1113381E-13,1.1113381E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.0,0.0,4.4,2.230154659928306E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.6555555555555556,0.08888888888888889,4.4,2.5088751457657512E7,0.0,-1.1731217E-11,-1.1731217E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.6722222222222223,0.4222222222222222,4.4,2.2546078123111643E7,0.0,5.2702547E-13,5.2702547E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.0,0.0,4.4,2.2877315168523606E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.125,0.35555555555555557,4.4,2.2076009214467928E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.7222222222222222,0.5444444444444444,4.4,2.0487868793571584E7,0.0,1.8189894E-12,1.8189894E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.3388888888888889,0.34444444444444444,4.4,2.1878280378454402E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.1638888888888889,0.3111111111111111,4.4,2.2098027829410985E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.8138888888888889,0.8444444444444444,4.4,2.0505120527112786E7,0.0,9.115497E-13,9.115497E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.8805555555555555,0.5111111111111111,4.4,2.1696711380860534E7,0.0,1.8324483E-11,1.8324483E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.44166666666666665,0.7333333333333333,4.4,2.079897244486499E7,0.0,1.1113381E-13,1.1113381E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.0,0.0,4.4,2.2319410967628498E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.6555555555555556,0.08888888888888889,4.4,2.5106358452013582E7,0.0,-1.1731217E-11,-1.1731217E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.6722222222222223,0.4222222222222222,4.4,2.256385493081523E7,0.0,5.2702547E-13,5.2702547E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.0,0.0,4.4,2.2896314738745734E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.125,0.35555555555555557,4.4,2.2094557940864533E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.7222222222222222,0.5444444444444444,4.4,2.05062901943717E7,0.0,1.8189894E-12,1.8189894E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.3388888888888889,0.34444444444444444,4.4,2.1895903405700352E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.1638888888888889,0.3111111111111111,4.4,2.2116278680590775E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.8138888888888889,0.8444444444444444,4.4,2.0523214246506587E7,0.0,9.115497E-13,9.115497E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.8805555555555555,0.5111111111111111,4.4,2.171460905989796E7,0.0,1.8324483E-11,1.8324483E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.44166666666666665,0.7333333333333333,4.4,2.0817500388455022E7,0.0,1.1113381E-13,1.1113381E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.0,0.0,4.4,2.2337276782179505E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.6555555555555556,0.08888888888888889,4.4,2.5123966884649716E7,0.0,-1.1731217E-11,-1.1731217E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.6722222222222223,0.4222222222222222,4.4,2.258163317877409E7,0.0,5.2702547E-13,5.2702547E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.0,0.0,4.4,2.2915313715660453E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.125,0.35555555555555557,4.4,2.211310595180221E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.7222222222222222,0.5444444444444444,4.4,2.052471363878651E7,0.0,1.8189894E-12,1.8189894E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.3388888888888889,0.34444444444444444,4.4,2.191352760211089E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.1638888888888889,0.3111111111111111,4.4,2.2134528606909018E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.8138888888888889,0.8444444444444444,4.4,2.0541308999819774E7,0.0,9.115497E-13,9.115497E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.8805555555555555,0.5111111111111111,4.4,2.1732501049885392E7,0.0,1.8324483E-11,1.8324483E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.44166666666666665,0.7333333333333333,4.4,2.0836028904592264E7,0.0,1.1113381E-13,1.1113381E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.0,0.0,4.4,2.2355143191014647E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.6555555555555556,0.08888888888888889,4.4,2.5141575853879247E7,0.0,-1.1731217E-11,-1.1731217E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.6722222222222223,0.4222222222222222,4.4,2.2599411973483842E7,0.0,5.2702547E-13,5.2702547E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.0,0.0,4.4,2.2934313739588242E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.125,0.35555555555555557,4.4,2.2131651868713755E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.7222222222222222,0.5444444444444444,4.4,2.0543138293885205E7,0.0,1.8189894E-12,1.8189894E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.3388888888888889,0.34444444444444444,4.4,2.1931152444179483E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.1638888888888889,0.3111111111111111,4.4,2.2152788043595936E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.8138888888888889,0.8555555555555555,4.4,2.0559406200728033E7,0.0,9.115497E-13,9.115497E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.8805555555555555,0.5111111111111111,4.4,2.1750396979874082E7,0.0,1.8324483E-11,1.8324483E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.44166666666666665,0.7333333333333333,4.4,2.0854559343475897E7,0.0,1.1113381E-13,1.1113381E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.0,0.0,4.4,2.2373011507736806E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.6555555555555556,0.08888888888888889,4.4,2.5159186705788214E7,0.0,-1.1731217E-11,-1.1731217E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.6722222222222223,0.4222222222222222,4.4,2.2617192613044344E7,0.0,5.2702547E-13,5.2702547E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.0,0.0,4.4,2.295331515953345E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.125,0.35555555555555557,4.4,2.2150194853988722E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.7222222222222222,0.5444444444444444,4.4,2.056156445198899E7,0.0,1.8189894E-12,1.8189894E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.3388888888888889,0.34444444444444444,4.4,2.19487815441012E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0.1638888888888889,0.3111111111111111,4.4,2.217104847494526E7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0.8138888888888889,0.8555555555555555,4.4,2.0577504540514514E7,0.0,9.115497E-13,9.115497E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
