 C/No Max,isLOS,,,,,,,
14,0,81,0.012345679,,,,,
14,0,82,0.012195122,,,,,
14,0,83,0.012048193,,,,,
14,0,84,0.011904762,,,,,
14,0,85,0.011764706,,,,,
15,0,86,0.011627907,,,,,
15,1,87,0.022988506,,,,,
15,0,88,0.022727273,,,,,
15,0,89,0.02247191,,,,,
15,0,90,0.022222222,,,,,
15,0,91,0.021978022,,,,,
15,0,92,0.02173913,,,,,
15,0,93,0.021505376,,,,,
15,0,94,0.021276596,,,,,
15,0,95,0.021052632,,,,,
15,0,96,0.020833333,,,,,
15,0,97,0.020618557,,,,,
15,0,98,0.020408163,,,,,
16,1,99,0.03030303,,,,,
16,0,100,0.03,,,,,
16,0,101,0.02970297,,,,,
16,0,102,0.029411765,,,,,
16,0,103,0.029126214,,,,,
16,0,104,0.028846154,,,,,
16,0,105,0.028571429,,,,,
16,0,106,0.028301887,,,,,
16,0,107,0.028037383,,,,,
16,0,108,0.027777778,,,,,
16,0,109,0.027522936,,,,,
16,0,110,0.027272727,,,,,
16,0,111,0.027027027,,,,,
16,0,112,0.026785714,,,,,
16,0,113,0.026548673,,,,,
16,0,114,0.026315789,,,,,
16,0,115,0.026086957,,,,,
16,0,116,0.025862069,,,,,
16,0,117,0.025641026,,,,,
16,0,118,0.025423729,,,,,
16,0,119,0.025210084,,,,,
16,0,120,0.025,,,,,
16,0,121,0.024793388,,,,,
16,0,122,0.024590164,,,,,
16,0,123,0.024390244,,,,,
16,0,124,0.024193548,,,,,
16,0,125,0.024,,,,,
16,0,126,0.023809524,,,,,
16,0,127,0.023622047,,,,,
16,0,128,0.0234375,,,,,
16,0,129,0.023255814,,,,,
16,0,130,0.023076923,,,,,
16,0,131,0.022900763,,,,,
16,0,132,0.022727273,,,,,
16,0,133,0.022556391,,,,,
16,0,134,0.02238806,,,,,
16,0,135,0.022222222,,,,,
16,0,136,0.022058824,,,,,
16,0,137,0.02189781,,,,,
16,0,138,0.02173913,,,,,
17,0,139,0.021582734,,,,,
17,0,140,0.021428571,,,,,
17,0,141,0.021276596,,,,,
17,0,142,0.021126761,,,,,
17,0,143,0.020979021,,,,,
17,0,144,0.020833333,,,,,
17,0,145,0.020689655,,,,,
17,1,146,0.02739726,,,,,
17,0,147,0.027210884,,,,,
17,0,148,0.027027027,,,,,
17,0,149,0.026845638,,,,,
17,0,150,0.026666667,,,,,
17,0,151,0.026490066,,,,,
17,0,152,0.026315789,,,,,
17,0,153,0.026143791,,,,,
17,0,154,0.025974026,,,,,
17,0,155,0.025806452,,,,,
17,0,156,0.025641026,,,,,
17,0,157,0.025477707,,,,,
17,0,158,0.025316456,,,,,
17,0,159,0.025157233,,,,,
17,0,160,0.025,,,,,
17,0,161,0.02484472,,,,,
17,0,162,0.024691358,,,,,
17,0,163,0.024539877,,,,,
17,0,164,0.024390244,,,,,
17,1,165,0.03030303,,,,,
17,1,166,0.036144578,,,,,
17,1,167,0.041916168,,,,,
17,1,168,0.047619048,,,,,
17,1,169,0.053254438,,,,,
17,0,170,0.052941176,,,,,
17,0,171,0.052631579,,,,,
17,0,172,0.052325581,,,,,
17,0,173,0.052023121,,,,,
17,0,174,0.051724138,,,,,
17,0,175,0.051428571,,,,,
17,0,176,0.051136364,,,,,
17,0,177,0.050847458,,,,,
17,0,178,0.050561798,,,,,
17,0,179,0.05027933,,,,,
17,0,180,0.05,,,,,
17,0,181,0.049723757,,,,,
17,0,182,0.049450549,,,,,
17,0,183,0.049180328,,,,,
17,0,184,0.048913043,,,,,
17,0,185,0.048648649,,,,,
17,0,186,0.048387097,,,,,
17,0,187,0.048128342,,,,,
17,0,188,0.04787234,,,,,
18,1,189,0.052910053,,,,,
18,0,190,0.052631579,,,,,
18,0,191,0.052356021,,,,,
18,0,192,0.052083333,,,,,
18,0,193,0.051813472,,,,,
18,0,194,0.051546392,,,,,
18,0,195,0.051282051,,,,,
18,1,196,0.056122449,,,,,
18,1,197,0.060913706,,,,,
18,1,198,0.065656566,,,,,
18,0,199,0.065326633,,,,,
18,0,200,0.065,,,,,
18,0,201,0.064676617,,,,,
18,0,202,0.064356436,,,,,
18,0,203,0.064039409,,,,,
18,0,204,0.06372549,,,,,
18,0,205,0.063414634,,,,,
18,0,206,0.063106796,,,,,
18,0,207,0.062801932,,,,,
18,0,208,0.0625,,,,,
18,0,209,0.062200957,,,,,
18,0,210,0.061904762,,,,,
18,0,211,0.061611374,,,,,
18,0,212,0.061320755,,,,,
18,0,213,0.061032864,,,,,
18,0,214,0.060747664,,,,,
18,0,215,0.060465116,,,,,
18,0,216,0.060185185,,,,,
18,0,217,0.059907834,,,,,
18,0,218,0.059633028,,,,,
18,0,219,0.059360731,,,,,
18,0,220,0.059090909,,,,,
18,0,221,0.058823529,,,,,
18,0,222,0.058558559,,,,,
18,0,223,0.058295964,,,,,
18,0,224,0.058035714,,,,,
18,0,225,0.057777778,,,,,
18,0,226,0.057522124,,,,,
18,0,227,0.057268722,,,,,
18,0,228,0.057017544,,,,,
18,0,229,0.056768559,,,,,
18,0,230,0.056521739,,,,,
18,0,231,0.056277056,,,,,
18,0,232,0.056034483,,,,,
18,0,233,0.055793991,,,,,
19,0,234,0.055555556,,,,,
19,0,235,0.055319149,,,,,
19,0,236,0.055084746,,,,,
19,0,237,0.054852321,,,,,
19,0,238,0.054621849,,,,,
19,0,239,0.054393305,,,,,
19,0,240,0.054166667,,,,,
19,0,241,0.053941909,,,,,
19,0,242,0.053719008,,,,,
19,0,243,0.053497942,,,,,
19,0,244,0.053278689,,,,,
19,1,245,0.057142857,,,,,
19,1,246,0.06097561,,,,,
19,1,247,0.064777328,,,,,
19,1,248,0.068548387,,,,,
19,0,249,0.068273092,,,,,
19,0,250,0.068,,,,,
19,0,251,0.067729084,,,,,
19,0,252,0.067460317,,,,,
19,0,253,0.067193676,,,,,
19,0,254,0.066929134,,,,,
19,0,255,0.066666667,,,,,
19,0,256,0.06640625,,,,,
19,0,257,0.06614786,,,,,
19,0,258,0.065891473,,,,,
19,0,259,0.065637066,,,,,
19,0,260,0.065384615,,,,,
19,0,261,0.0651341,,,,,
19,0,262,0.064885496,,,,,
19,0,263,0.064638783,,,,,
19,0,264,0.064393939,,,,,
19,0,265,0.064150943,,,,,
19,0,266,0.063909774,,,,,
19,0,267,0.063670412,,,,,
19,0,268,0.063432836,,,,,
19,0,269,0.063197026,,,,,
19,0,270,0.062962963,,,,,
19,0,271,0.062730627,,,,,
19,0,272,0.0625,,,,,
19,0,273,0.062271062,,,,,
19,0,274,0.062043796,,,,,
19,0,275,0.061818182,,,,,
19,0,276,0.061594203,,,,,
19,0,277,0.061371841,,,,,
19,0,278,0.061151079,,,,,
19,0,279,0.0609319,,,,,
19,0,280,0.060714286,,,,,
19,0,281,0.060498221,,,,,
19,0,282,0.060283688,,,,,
19,0,283,0.060070671,,,,,
19,0,284,0.059859155,,,,,
19,0,285,0.059649123,,,,,
19,0,286,0.059440559,,,,,
19,0,287,0.059233449,,,,,
19,0,288,0.059027778,,,,,
19,0,289,0.058823529,,,,,
19,0,290,0.05862069,,,,,
19,0,291,0.058419244,,,,,
19,0,292,0.058219178,,,,,
19,0,293,0.058020478,,,,,
19,0,294,0.057823129,,,,,
19,0,295,0.057627119,,,,,
19,0,296,0.057432432,,,,,
19,0,297,0.057239057,,,,,
19,0,298,0.05704698,,,,,
19,0,299,0.056856187,,,,,
19,0,300,0.056666667,,,,,
19,0,301,0.056478405,,,,,
19,0,302,0.056291391,,,,,
19,0,303,0.056105611,,,,,
19,0,304,0.055921053,,,,,
19,0,305,0.055737705,,,,,
19,0,306,0.055555556,,,,,
19,0,307,0.055374593,,,,,
19,0,308,0.055194805,,,,,
19,0,309,0.055016181,,,,,
19,0,310,0.05483871,,,,,
19,0,311,0.054662379,,,,,
19,0,312,0.054487179,,,,,
19,0,313,0.054313099,,,,,
19,0,314,0.054140127,,,,,
19,0,315,0.053968254,,,,,
19,0,316,0.053797468,,,,,
19,0,317,0.05362776,,,,,
19,0,318,0.053459119,,,,,
19,0,319,0.053291536,,,,,
19,0,320,0.053125,,,,,
19,0,321,0.052959502,,,,,
19,0,322,0.052795031,,,,,
19,0,323,0.052631579,,,,,
19,0,324,0.052469136,,,,,
19,0,325,0.052307692,,,,,
19,0,326,0.052147239,,,,,
19,0,327,0.051987768,,,,,
19,0,328,0.051829268,,,,,
20,0,329,0.051671733,,,,,
20,0,330,0.051515152,,,,,
20,0,331,0.051359517,,,,,
20,0,332,0.051204819,,,,,
20,0,333,0.051051051,,,,,
20,0,334,0.050898204,,,,,
20,0,335,0.050746269,,,,,
20,1,336,0.053571429,,,,,
20,1,337,0.056379822,,,,,
20,1,338,0.059171598,,,,,
20,1,339,0.061946903,,,,,
20,1,340,0.064705882,,,,,
20,0,341,0.064516129,,,,,
20,0,342,0.064327485,,,,,
20,0,343,0.064139942,,,,,
20,0,344,0.063953488,,,,,
20,0,345,0.063768116,,,,,
20,0,346,0.063583815,,,,,
20,0,347,0.063400576,,,,,
20,0,348,0.063218391,,,,,
20,0,349,0.063037249,,,,,
20,0,350,0.062857143,,,,,
20,0,351,0.062678063,,,,,
20,1,352,0.065340909,,,,,
20,1,353,0.067988669,,,,,
20,0,354,0.06779661,,,,,
20,0,355,0.067605634,,,,,
20,0,356,0.06741573,,,,,
20,0,357,0.067226891,,,,,
20,0,358,0.067039106,,,,,
20,0,359,0.066852368,,,,,
20,0,360,0.066666667,,,,,
20,0,361,0.066481994,,,,,
20,0,362,0.066298343,,,,,
20,0,363,0.066115702,,,,,
20,0,364,0.065934066,,,,,
20,0,365,0.065753425,,,,,
20,0,366,0.06557377,,,,,
20,0,367,0.065395095,,,,,
20,0,368,0.065217391,,,,,
20,0,369,0.06504065,,,,,
20,0,370,0.064864865,,,,,
20,0,371,0.064690027,,,,,
20,0,372,0.064516129,,,,,
20,0,373,0.064343164,,,,,
20,0,374,0.064171123,,,,,
20,0,375,0.064,,,,,
20,0,376,0.063829787,,,,,
20,0,377,0.063660477,,,,,
20,0,378,0.063492063,,,,,
20,0,379,0.063324538,,,,,
20,0,380,0.063157895,,,,,
20,0,381,0.062992126,,,,,
20,0,382,0.062827225,,,,,
20,0,383,0.062663185,,,,,
20,0,384,0.0625,,,,,
20,0,385,0.062337662,,,,,
20,0,386,0.062176166,,,,,
20,0,387,0.062015504,,,,,
20,0,388,0.06185567,,,,,
20,0,389,0.061696658,,,,,
20,0,390,0.061538462,,,,,
20,0,391,0.061381074,,,,,
20,0,392,0.06122449,,,,,
20,0,393,0.061068702,,,,,
21,1,394,0.063451777,,,,,
21,0,395,0.063291139,,,,,
21,0,396,0.063131313,,,,,
21,0,397,0.062972292,,,,,
21,0,398,0.06281407,,,,,
21,0,399,0.062656642,,,,,
21,0,400,0.0625,,,,,
21,0,401,0.06234414,,,,,
21,0,402,0.062189055,,,,,
21,0,403,0.062034739,,,,,
21,0,404,0.061881188,,,,,
21,0,405,0.061728395,,,,,
21,0,406,0.061576355,,,,,
21,1,407,0.063882064,,,,,
21,1,408,0.066176471,,,,,
21,1,409,0.068459658,,,,,
21,1,410,0.070731707,,,,,
21,1,411,0.072992701,,,,,
21,1,412,0.075242718,,,,,
21,1,413,0.07748184,,,,,
21,1,414,0.079710145,,,,,
21,1,415,0.081927711,,,,,
21,0,416,0.081730769,,,,,
21,0,417,0.081534772,,,,,
21,0,418,0.081339713,,,,,
21,1,419,0.08353222,,,,,
21,0,420,0.083333333,,,,,
21,0,421,0.083135392,,,,,
21,0,422,0.082938389,,,,,
21,0,423,0.082742317,,,,,
21,0,424,0.08254717,,,,,
21,0,425,0.082352941,,,,,
21,0,426,0.082159624,,,,,
21,0,427,0.081967213,,,,,
21,0,428,0.081775701,,,,,
21,0,429,0.081585082,,,,,
21,0,430,0.081395349,,,,,
21,0,431,0.081206497,,,,,
21,0,432,0.081018519,,,,,
21,0,433,0.080831409,,,,,
21,0,434,0.080645161,,,,,
21,0,435,0.08045977,,,,,
21,0,436,0.080275229,,,,,
21,0,437,0.080091533,,,,,
21,0,438,0.079908676,,,,,
21,0,439,0.079726651,,,,,
21,0,440,0.079545455,,,,,
21,0,441,0.079365079,,,,,
21,0,442,0.07918552,,,,,
21,0,443,0.079006772,,,,,
21,0,444,0.078828829,,,,,
21,0,445,0.078651685,,,,,
21,0,446,0.078475336,,,,,
21,0,447,0.078299776,,,,,
21,0,448,0.078125,,,,,
21,0,449,0.077951002,,,,,
21,0,450,0.077777778,,,,,
21,0,451,0.077605322,,,,,
21,0,452,0.077433628,,,,,
21,0,453,0.077262693,,,,,
21,0,454,0.077092511,,,,,
21,0,455,0.076923077,,,,,
21,0,456,0.076754386,,,,,
21,0,457,0.076586433,,,,,
21,0,458,0.076419214,,,,,
21,0,459,0.076252723,,,,,
21,0,460,0.076086957,,,,,
21,0,461,0.075921909,,,,,
21,0,462,0.075757576,,,,,
21,0,463,0.075593952,,,,,
21,0,464,0.075431034,,,,,
21,0,465,0.075268817,,,,,
21,0,466,0.075107296,,,,,
21,0,467,0.074946467,,,,,
21,0,468,0.074786325,,,,,
21,0,469,0.074626866,,,,,
21,0,470,0.074468085,,,,,
21,0,471,0.074309979,,,,,
21,0,472,0.074152542,,,,,
21,0,473,0.073995772,,,,,
21,0,474,0.073839662,,,,,
21,0,475,0.073684211,,,,,
21,0,476,0.073529412,,,,,
21,0,477,0.073375262,,,,,
22,1,478,0.075313808,,,,,
22,1,479,0.077244259,,,,,
22,1,480,0.079166667,,,,,
22,1,481,0.081081081,,,,,
22,0,482,0.080912863,,,,,
22,0,483,0.080745342,,,,,
22,0,484,0.080578512,,,,,
22,0,485,0.080412371,,,,,
22,0,486,0.080246914,,,,,
22,0,487,0.080082136,,,,,
22,0,488,0.079918033,,,,,
22,0,489,0.079754601,,,,,
22,0,490,0.079591837,,,,,
22,0,491,0.079429735,,,,,
22,0,492,0.079268293,,,,,
22,0,493,0.079107505,,,,,
22,0,494,0.078947368,,,,,
22,0,495,0.078787879,,,,,
22,1,496,0.080645161,,,,,
22,1,497,0.08249497,,,,,
22,1,498,0.084337349,,,,,
22,1,499,0.086172345,,,,,
22,1,500,0.088,,,,,
22,1,501,0.089820359,,,,,
22,0,502,0.089641434,,,,,
22,0,503,0.089463221,,,,,
22,1,504,0.091269841,,,,,
22,1,505,0.093069307,,,,,
22,1,506,0.09486166,,,,,
22,0,507,0.094674556,,,,,
22,0,508,0.094488189,,,,,
22,0,509,0.094302554,,,,,
22,0,510,0.094117647,,,,,
22,0,511,0.093933464,,,,,
22,0,512,0.09375,,,,,
22,0,513,0.093567251,,,,,
22,0,514,0.093385214,,,,,
22,0,515,0.093203883,,,,,
22,0,516,0.093023256,,,,,
22,0,517,0.092843327,,,,,
22,0,518,0.092664093,,,,,
22,0,519,0.092485549,,,,,
22,0,520,0.092307692,,,,,
22,0,521,0.092130518,,,,,
22,0,522,0.091954023,,,,,
22,0,523,0.091778203,,,,,
22,0,524,0.091603053,,,,,
22,0,525,0.091428571,,,,,
22,0,526,0.091254753,,,,,
22,0,527,0.091081594,,,,,
22,0,528,0.090909091,,,,,
22,0,529,0.09073724,,,,,
22,0,530,0.090566038,,,,,
22,0,531,0.09039548,,,,,
22,0,532,0.090225564,,,,,
22,0,533,0.090056285,,,,,
22,0,534,0.08988764,,,,,
22,0,535,0.089719626,,,,,
22,0,536,0.089552239,,,,,
22,0,537,0.089385475,,,,,
22,0,538,0.089219331,,,,,
22,0,539,0.089053803,,,,,
22,0,540,0.088888889,,,,,
22,0,541,0.088724584,,,,,
22,0,542,0.088560886,,,,,
22,0,543,0.08839779,,,,,
22,1,544,0.090073529,,,,,
22,1,545,0.091743119,,,,,
22,1,546,0.093406593,,,,,
22,1,547,0.095063985,,,,,
22,1,548,0.096715328,,,,,
22,1,549,0.098360656,,,,,
22,1,550,0.1,,,,,
22,1,551,0.101633394,,,,,
22,1,552,0.10326087,,,,,
22,0,553,0.103074141,,,,,
22,0,554,0.102888087,,,,,
22,0,555,0.102702703,,,,,
22,0,556,0.102517986,,,,,
22,0,557,0.102333932,,,,,
22,0,558,0.102150538,,,,,
22,0,559,0.1019678,,,,,
22,0,560,0.101785714,,,,,
22,0,561,0.101604278,,,,,
22,0,562,0.101423488,,,,,
22,0,563,0.101243339,,,,,
22,0,564,0.10106383,,,,,
22,0,565,0.100884956,,,,,
23,0,566,0.100706714,,,,,
23,0,567,0.100529101,,,,,
23,0,568,0.100352113,,,,,
23,0,569,0.100175747,,,,,
23,0,570,0.1,,,,,
23,0,571,0.099824869,,,,,
23,0,572,0.09965035,,,,,
23,0,573,0.09947644,,,,,
23,0,574,0.099303136,,,,,
23,0,575,0.099130435,,,,,
23,0,576,0.098958333,,,,,
23,0,577,0.098786828,,,,,
23,0,578,0.098615917,,,,,
23,0,579,0.098445596,,,,,
23,0,580,0.098275862,,,,,
23,0,581,0.098106713,,,,,
23,0,582,0.097938144,,,,,
23,0,583,0.097770154,,,,,
23,0,584,0.09760274,,,,,
23,0,585,0.097435897,,,,,
23,0,586,0.097269625,,,,,
23,0,587,0.097103918,,,,,
23,0,588,0.096938776,,,,,
23,0,589,0.096774194,,,,,
23,0,590,0.096610169,,,,,
23,0,591,0.096446701,,,,,
23,0,592,0.096283784,,,,,
23,0,593,0.096121417,,,,,
23,0,594,0.095959596,,,,,
23,0,595,0.095798319,,,,,
23,0,596,0.095637584,,,,,
23,0,597,0.095477387,,,,,
23,0,598,0.095317726,,,,,
23,0,599,0.095158598,,,,,
23,0,600,0.095,,,,,
23,1,601,0.096505824,,,,,
23,1,602,0.098006645,,,,,
23,1,603,0.099502488,,,,,
23,1,604,0.100993377,,,,,
23,1,605,0.102479339,,,,,
23,1,606,0.103960396,,,,,
23,1,607,0.105436573,,,,,
23,1,608,0.106907895,,,,,
23,1,609,0.108374384,,,,,
23,1,610,0.109836066,,,,,
23,1,611,0.111292962,,,,,
23,1,612,0.112745098,,,,,
23,1,613,0.114192496,,,,,
23,1,614,0.115635179,,,,,
23,0,615,0.115447154,,,,,
23,0,616,0.11525974,,,,,
23,0,617,0.115072934,,,,,
23,0,618,0.114886731,,,,,
23,0,619,0.114701131,,,,,
23,1,620,0.116129032,,,,,
23,1,621,0.117552335,,,,,
23,0,622,0.117363344,,,,,
23,0,623,0.11717496,,,,,
23,0,624,0.116987179,,,,,
23,0,625,0.1168,,,,,
23,0,626,0.116613419,,,,,
23,0,627,0.116427432,,,,,
23,1,628,0.117834395,,,,,
23,0,629,0.117647059,,,,,
23,0,630,0.117460317,,,,,
23,0,631,0.117274168,,,,,
23,0,632,0.117088608,,,,,
23,0,633,0.116903633,,,,,
23,0,634,0.116719243,,,,,
23,0,635,0.116535433,,,,,
23,0,636,0.116352201,,,,,
23,0,637,0.116169545,,,,,
23,1,638,0.117554859,,,,,
23,1,639,0.118935837,,,,,
23,0,640,0.11875,,,,,
23,0,641,0.118564743,,,,,
23,0,642,0.118380062,,,,,
23,0,643,0.118195956,,,,,
23,0,644,0.118012422,,,,,
23,0,645,0.117829457,,,,,
23,0,646,0.117647059,,,,,
23,0,647,0.117465224,,,,,
23,1,648,0.11882716,,,,,
23,1,649,0.1201849,,,,,
23,1,650,0.121538462,,,,,
23,1,651,0.122887865,,,,,
23,1,652,0.124233129,,,,,
23,1,653,0.125574273,,,,,
23,1,654,0.126911315,,,,,
23,1,655,0.128244275,,,,,
23,1,656,0.129573171,,,,,
23,1,657,0.130898021,,,,,
23,1,658,0.132218845,,,,,
23,1,659,0.13353566,,,,,
23,1,660,0.134848485,,,,,
23,0,661,0.134644478,,,,,
23,0,662,0.134441088,,,,,
23,0,663,0.134238311,,,,,
23,0,664,0.134036145,,,,,
23,0,665,0.133834586,,,,,
23,0,666,0.133633634,,,,,
23,0,667,0.133433283,,,,,
23,0,668,0.133233533,,,,,
23,0,669,0.13303438,,,,,
23,0,670,0.132835821,,,,,
23,0,671,0.132637854,,,,,
24,0,672,0.132440476,,,,,
24,0,673,0.132243685,,,,,
24,1,674,0.133531157,,,,,
24,0,675,0.133333333,,,,,
24,0,676,0.133136095,,,,,
24,0,677,0.132939439,,,,,
24,0,678,0.132743363,,,,,
24,0,679,0.132547865,,,,,
24,0,680,0.132352941,,,,,
24,0,681,0.13215859,,,,,
24,0,682,0.131964809,,,,,
24,0,683,0.131771596,,,,,
24,0,684,0.131578947,,,,,
24,0,685,0.131386861,,,,,
24,0,686,0.131195335,,,,,
24,0,687,0.131004367,,,,,
24,0,688,0.130813953,,,,,
24,0,689,0.130624093,,,,,
24,0,690,0.130434783,,,,,
24,0,691,0.13024602,,,,,
24,0,692,0.130057803,,,,,
24,0,693,0.12987013,,,,,
24,0,694,0.129682997,,,,,
24,0,695,0.129496403,,,,,
24,0,696,0.129310345,,,,,
24,0,697,0.129124821,,,,,
24,0,698,0.128939828,,,,,
24,0,699,0.128755365,,,,,
24,0,700,0.128571429,,,,,
24,0,701,0.128388017,,,,,
24,1,702,0.12962963,,,,,
24,1,703,0.13086771,,,,,
24,1,704,0.132102273,,,,,
24,1,705,0.133333333,,,,,
24,1,706,0.134560907,,,,,
24,1,707,0.135785007,,,,,
24,1,708,0.13700565,,,,,
24,1,709,0.138222849,,,,,
24,1,710,0.13943662,,,,,
24,1,711,0.140646976,,,,,
24,0,712,0.140449438,,,,,
24,0,713,0.140252454,,,,,
24,0,714,0.140056022,,,,,
24,0,715,0.13986014,,,,,
24,1,716,0.141061453,,,,,
24,1,717,0.142259414,,,,,
24,1,718,0.143454039,,,,,
24,0,719,0.14325452,,,,,
24,0,720,0.143055556,,,,,
24,0,721,0.142857143,,,,,
24,0,722,0.14265928,,,,,
24,0,723,0.142461964,,,,,
24,0,724,0.142265193,,,,,
24,0,725,0.142068966,,,,,
24,0,726,0.141873278,,,,,
24,0,727,0.141678129,,,,,
24,0,728,0.141483516,,,,,
24,0,729,0.141289438,,,,,
24,0,730,0.14109589,,,,,
24,1,731,0.142270862,,,,,
24,0,732,0.142076503,,,,,
24,0,733,0.141882674,,,,,
24,0,734,0.141689373,,,,,
24,0,735,0.141496599,,,,,
24,0,736,0.141304348,,,,,
24,0,737,0.141112619,,,,,
24,0,738,0.140921409,,,,,
24,0,739,0.140730717,,,,,
24,0,740,0.140540541,,,,,
24,0,741,0.140350877,,,,,
24,0,742,0.140161725,,,,,
24,0,743,0.139973082,,,,,
24,0,744,0.139784946,,,,,
24,0,745,0.139597315,,,,,
24,1,746,0.14075067,,,,,
24,1,747,0.141900937,,,,,
24,1,748,0.143048128,,,,,
24,1,749,0.144192256,,,,,
24,1,750,0.145333333,,,,,
24,0,751,0.145139814,,,,,
24,1,752,0.146276596,,,,,
24,1,753,0.147410359,,,,,
24,1,754,0.148541114,,,,,
24,1,755,0.149668874,,,,,
24,1,756,0.150793651,,,,,
24,1,757,0.151915456,,,,,
24,1,758,0.153034301,,,,,
24,1,759,0.154150198,,,,,
24,1,760,0.155263158,,,,,
24,1,761,0.156373193,,,,,
24,1,762,0.157480315,,,,,
24,1,763,0.158584535,,,,,
24,1,764,0.159685864,,,,,
24,1,765,0.160784314,,,,,
24,1,766,0.161879896,,,,,
24,1,767,0.162972621,,,,,
24,1,768,0.1640625,,,,,
24,1,769,0.165149545,,,,,
24,1,770,0.166233766,,,,,
24,1,771,0.167315175,,,,,
24,1,772,0.168393782,,,,,
24,1,773,0.169469599,,,,,
24,1,774,0.170542636,,,,,
24,1,775,0.171612903,,,,,
24,1,776,0.172680412,,,,,
24,1,777,0.173745174,,,,,
24,1,778,0.174807198,,,,,
24,1,779,0.175866496,,,,,
24,1,780,0.176923077,,,,,
24,0,781,0.176696543,,,,,
24,0,782,0.176470588,,,,,
24,0,783,0.176245211,,,,,
24,0,784,0.176020408,,,,,
24,0,785,0.175796178,,,,,
24,0,786,0.175572519,,,,,
24,0,787,0.175349428,,,,,
24,0,788,0.175126904,,,,,
24,0,789,0.174904943,,,,,
24,0,790,0.174683544,,,,,
24,0,791,0.174462705,,,,,
24,0,792,0.174242424,,,,,
24,0,793,0.174022699,,,,,
24,0,794,0.173803526,,,,,
24,0,795,0.173584906,,,,,
25,0,796,0.173366834,,,,,
25,1,797,0.174404015,,,,,
25,1,798,0.175438596,,,,,
25,1,799,0.176470588,,,,,
25,0,800,0.17625,,,,,
25,0,801,0.176029963,,,,,
25,0,802,0.175810474,,,,,
25,0,803,0.175591532,,,,,
25,0,804,0.175373134,,,,,
25,0,805,0.17515528,,,,,
25,0,806,0.174937965,,,,,
25,0,807,0.17472119,,,,,
25,0,808,0.17450495,,,,,
25,0,809,0.174289246,,,,,
25,0,810,0.174074074,,,,,
25,0,811,0.173859433,,,,,
25,0,812,0.17364532,,,,,
25,0,813,0.173431734,,,,,
25,0,814,0.173218673,,,,,
25,0,815,0.173006135,,,,,
25,0,816,0.172794118,,,,,
25,0,817,0.172582619,,,,,
25,0,818,0.172371638,,,,,
25,1,819,0.173382173,,,,,
25,1,820,0.174390244,,,,,
25,1,821,0.175395859,,,,,
25,1,822,0.176399027,,,,,
25,1,823,0.177399757,,,,,
25,1,824,0.178398058,,,,,
25,1,825,0.179393939,,,,,
25,1,826,0.180387409,,,,,
25,1,827,0.181378476,,,,,
25,1,828,0.18236715,,,,,
25,1,829,0.183353438,,,,,
25,1,830,0.184337349,,,,,
25,0,831,0.184115523,,,,,
25,1,832,0.185096154,,,,,
25,1,833,0.18607443,,,,,
25,1,834,0.18705036,,,,,
25,1,835,0.188023952,,,,,
25,1,836,0.188995215,,,,,
25,1,837,0.189964158,,,,,
25,0,838,0.18973747,,,,,
